,종목명,시장구분,사업연도,업종별 배당률,액면가,주당배당금,시가배당률,배당성향,기말주식수,총배당금액,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액
20755,잉글우드랩,KOSDAQ,2017,0.75,0,,,,19867866.0,,4600,90,2.0,4470,4730,4450,66560,306717250,91392183600
20756,잉글우드랩,KOSDAQ,2018,1.0,0,,,,19867866.0,,4600,90,2.0,4470,4730,4450,66560,306717250,91392183600
20757,잉글우드랩,KOSDAQ,2019,0.74,0,,,,19867866.0,,4600,90,2.0,4470,4730,4450,66560,306717250,91392183600
20758,잉글우드랩,KOSDAQ,2020,0.51,0,,,,19867866.0,,4600,90,2.0,4470,4730,4450,66560,306717250,91392183600
20759,잉글우드랩,KOSDAQ,2021,0.41,0,,,,19867866.0,,4600,90,2.0,4470,4730,4450,66560,306717250,91392183600
20760,잉크테크,KOSDAQ,2010,0.84,500,,,,7731000.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20761,잉크테크,KOSDAQ,2011,0.84,500,,,,7731000.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20762,잉크테크,KOSDAQ,2012,0.71,500,,,,8041598.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20763,잉크테크,KOSDAQ,2013,0.67,500,,,,8371665.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20764,잉크테크,KOSDAQ,2014,1.19,500,,,,8678270.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20765,잉크테크,KOSDAQ,2015,0.48,500,,,,8678270.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20766,잉크테크,KOSDAQ,2016,0.56,500,,,,9330921.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20767,잉크테크,KOSDAQ,2017,0.65,500,,,,10319932.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20768,잉크테크,KOSDAQ,2018,1.0,500,,,,16019932.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20769,잉크테크,KOSDAQ,2019,0.74,500,,,,16019932.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20770,잉크테크,KOSDAQ,2020,0.51,500,,,,16019932.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20771,잉크테크,KOSDAQ,2021,0.41,500,,,,19606277.0,,6600,-90,-1.35,6690,6740,6580,1565,10396700,129401428200
20772,자비스,KOSDAQ,2010,,,,,,,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20773,자비스,KOSDAQ,2011,,,,,,,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20774,자비스,KOSDAQ,2012,,,,,,,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20775,자비스,KOSDAQ,2013,,,,,,,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20776,자비스,KOSDAQ,2014,,,,,,,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20777,자비스,KOSDAQ,2015,,,,,,,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20778,자비스,KOSDAQ,2016,1.23,100,,,,4500000.0,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20779,자비스,KOSDAQ,2017,0.75,100,,,,4500000.0,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20780,자비스,KOSDAQ,2018,1.01,100,,,,4500000.0,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20781,자비스,KOSDAQ,2019,0.86,100,,,,18656254.0,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20782,자비스,KOSDAQ,2020,0.53,100,,,,20303476.0,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20783,자비스,KOSDAQ,2021,0.53,100,,,,22182217.0,,1655,-5,-0.3,1660,1695,1650,102762,171079100,36711569135
20784,자연과환경,KOSDAQ,2010,0.72,500,,,,59100923.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20785,자연과환경,KOSDAQ,2011,0.79,500,,,,62067902.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20786,자연과환경,KOSDAQ,2012,0.95,500,,,,87872019.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20787,자연과환경,KOSDAQ,2013,0.89,500,,,,91473573.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20788,자연과환경,KOSDAQ,2014,0.89,500,,,,11875357.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20789,자연과환경,KOSDAQ,2015,0.59,500,,,,19875357.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20790,자연과환경,KOSDAQ,2016,0.59,500,,,,21949357.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20791,자연과환경,KOSDAQ,2017,0.43,500,,,,33949357.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20792,자연과환경,KOSDAQ,2018,0.47,500,,,,33949357.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20793,자연과환경,KOSDAQ,2019,0.64,500,,,,53149357.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20794,자연과환경,KOSDAQ,2020,0.48,500,,,,53149357.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20795,자연과환경,KOSDAQ,2021,0.5,500,,,,61793968.0,,1345,-20,-1.47,1360,1390,1320,1189799,1600906745,109451978920
20796,자이글,KOSDAQ,2010,,,,,,,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20797,자이글,KOSDAQ,2011,,,,,,,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20798,자이글,KOSDAQ,2012,,,,,,,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20799,자이글,KOSDAQ,2013,,,,,,,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20800,자이글,KOSDAQ,2014,,,,,,,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20801,자이글,KOSDAQ,2015,,,,,,,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20802,자이글,KOSDAQ,2016,0.71,500,300.0,3.2,13.112,13530910.0,1417825200.0,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20803,자이글,KOSDAQ,2017,0.78,500,,,,13530910.0,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20804,자이글,KOSDAQ,2018,0.77,500,,,,13530910.0,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20805,자이글,KOSDAQ,2019,0.5,500,,,,13530910.0,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20806,자이글,KOSDAQ,2020,0.36,500,,,,13530910.0,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20807,자이글,KOSDAQ,2021,0.23,500,,,,13530910.0,,2645,-70,-2.58,2715,2715,2595,18533,48848320,35789256950
20808,자이언트스텝,KOSDAQ,2010,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20809,자이언트스텝,KOSDAQ,2011,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20810,자이언트스텝,KOSDAQ,2012,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20811,자이언트스텝,KOSDAQ,2013,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20812,자이언트스텝,KOSDAQ,2014,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20813,자이언트스텝,KOSDAQ,2015,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20814,자이언트스텝,KOSDAQ,2016,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20815,자이언트스텝,KOSDAQ,2017,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20816,자이언트스텝,KOSDAQ,2018,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20817,자이언트스텝,KOSDAQ,2019,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20818,자이언트스텝,KOSDAQ,2020,,,,,,,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20819,자이언트스텝,KOSDAQ,2021,0.04,500,,,,10917027.0,,23900,350,1.49,23500,24250,23350,258688,6161309450,521833890600
20820,자이에스앤디,KOSPI,2010,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20821,자이에스앤디,KOSPI,2011,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20822,자이에스앤디,KOSPI,2012,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20823,자이에스앤디,KOSPI,2013,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20824,자이에스앤디,KOSPI,2014,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20825,자이에스앤디,KOSPI,2015,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20826,자이에스앤디,KOSPI,2016,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20827,자이에스앤디,KOSPI,2017,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20828,자이에스앤디,KOSPI,2018,,,,,,,,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20829,자이에스앤디,KOSPI,2019,1.04,1000,100.0,1.7,21.541,26782520.0,2678252000.0,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20830,자이에스앤디,KOSPI,2020,0.68,1000,150.0,1.2,19.213,26782520.0,4017378000.0,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20831,자이에스앤디,KOSPI,2021,0.43,1000,200.0,2.1,21.229,38782520.0,7756504000.0,5830,10,0.17,5850,5850,5720,26173,151758740,226102091600
20832,자화전자,KOSPI,2010,0.85,500,100.0,1.7,55.701,17820000.0,1508933000.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20833,자화전자,KOSPI,2011,0.98,500,200.0,2.2,28.347,17820000.0,3017866000.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20834,자화전자,KOSPI,2012,0.37,500,300.0,1.6,18.471,17820000.0,4916799000.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20835,자화전자,KOSPI,2013,0.54,500,350.0,1.7,13.302,17900000.0,5764265500.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20836,자화전자,KOSPI,2014,0.88,500,400.0,3.1,29.293,17900000.0,6587732000.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20837,자화전자,KOSPI,2015,1.45,500,400.0,2.59,31.684,17900000.0,6587732000.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20838,자화전자,KOSPI,2016,1.06,500,400.0,2.4,45.101,17900000.0,6731732000.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20839,자화전자,KOSPI,2017,0.97,500,450.0,1.76,30.414,17900000.0,7573198500.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20840,자화전자,KOSPI,2018,1.92,500,200.0,1.7,-262.343,17900000.0,3365866000.0,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20841,자화전자,KOSPI,2019,2.14,500,,,,17900000.0,,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20842,자화전자,KOSPI,2020,1.4,500,,,,17900000.0,,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20843,자화전자,KOSPI,2021,2.7,500,,,,17900000.0,,23500,300,1.29,22950,23800,22400,186328,4337798000,464649520000
20844,장원테크,KOSDAQ,2010,,,,,,,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20845,장원테크,KOSDAQ,2011,,,,,,,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20846,장원테크,KOSDAQ,2012,,,,,,,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20847,장원테크,KOSDAQ,2013,,,,,,,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20848,장원테크,KOSDAQ,2014,,,,,,,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20849,장원테크,KOSDAQ,2015,,,,,,,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20850,장원테크,KOSDAQ,2016,0.55,500,200.0,2.2,13.29,6045000.0,439900000.0,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20851,장원테크,KOSDAQ,2017,0.26,500,,,,6045000.0,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20852,장원테크,KOSDAQ,2018,0.43,500,,,,6045000.0,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20853,장원테크,KOSDAQ,2019,0.34,100,,,,32229009.0,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20854,장원테크,KOSDAQ,2020,0.28,100,,,,69485474.0,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20855,장원테크,KOSDAQ,2021,0.28,500,,,,19129453.0,,1700,60,3.66,1640,1700,1600,133194,218594475,33759448300
20856,재영솔루텍,KOSDAQ,2010,0.73,500,,,,27490451.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20857,재영솔루텍,KOSDAQ,2011,0.85,500,,,,31864445.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20858,재영솔루텍,KOSDAQ,2012,0.66,500,,,,31864445.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20859,재영솔루텍,KOSDAQ,2013,0.77,500,,,,31864445.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20860,재영솔루텍,KOSDAQ,2014,0.99,500,,,,31864445.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20861,재영솔루텍,KOSDAQ,2015,0.9,500,,,,31864445.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20862,재영솔루텍,KOSDAQ,2016,0.71,500,,,,35033012.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20863,재영솔루텍,KOSDAQ,2017,0.53,500,,,,39469003.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20864,재영솔루텍,KOSDAQ,2018,0.56,500,,,,45695556.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20865,재영솔루텍,KOSDAQ,2019,0.62,500,,,,72794917.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20866,재영솔루텍,KOSDAQ,2020,0.51,500,,,,73346710.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20867,재영솔루텍,KOSDAQ,2021,0.36,500,,,,80827039.0,,779,24,3.18,755,785,747,492332,380314480,63835585787
20868,전방,KOSPI,2010,1.06,5000,750.0,1.5,5.336,1680000.0,854602500.0,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20869,전방,KOSPI,2011,1.16,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20870,전방,KOSPI,2012,1.15,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20871,전방,KOSPI,2013,0.83,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20872,전방,KOSPI,2014,0.17,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20873,전방,KOSPI,2015,0.63,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20874,전방,KOSPI,2016,0.94,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20875,전방,KOSPI,2017,1.04,5000,500.0,2.5,-4.369,1680000.0,569735000.0,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20876,전방,KOSPI,2018,1.32,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20877,전방,KOSPI,2019,1.32,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20878,전방,KOSPI,2020,1.59,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20879,전방,KOSPI,2021,0.53,5000,,,,1680000.0,,53600,0,0.0,53300,55000,51800,2054,108964800,90048000000
20880,전진바이오팜,KOSDAQ,2010,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20881,전진바이오팜,KOSDAQ,2011,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20882,전진바이오팜,KOSDAQ,2012,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20883,전진바이오팜,KOSDAQ,2013,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20884,전진바이오팜,KOSDAQ,2014,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20885,전진바이오팜,KOSDAQ,2015,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20886,전진바이오팜,KOSDAQ,2016,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20887,전진바이오팜,KOSDAQ,2017,,,,,,,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20888,전진바이오팜,KOSDAQ,2018,1.0,500,,,,4733428.0,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20889,전진바이오팜,KOSDAQ,2019,0.74,500,,,,4795928.0,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20890,전진바이오팜,KOSDAQ,2020,0.51,500,,,,6042033.0,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20891,전진바이오팜,KOSDAQ,2021,0.41,500,,,,6341369.0,,4215,-85,-1.98,4255,4345,4180,17228,73018190,26728870335
20892,정다운,KOSDAQ,2010,,,,,,,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20893,정다운,KOSDAQ,2011,,,,,,,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20894,정다운,KOSDAQ,2012,,,,,,,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20895,정다운,KOSDAQ,2013,,,,,,,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20896,정다운,KOSDAQ,2014,0.59,100,,,,2710000.0,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20897,정다운,KOSDAQ,2015,0.99,100,,,,2710000.0,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20898,정다운,KOSDAQ,2016,1.23,100,,,,19305202.0,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20899,정다운,KOSDAQ,2017,0.75,100,,,,20529824.0,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20900,정다운,KOSDAQ,2018,1.01,100,,,,20529824.0,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20901,정다운,KOSDAQ,2019,0.93,100,,,,20529824.0,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20902,정다운,KOSDAQ,2020,0.82,100,,,,32529824.0,,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20903,정다운,KOSDAQ,2021,0.86,100,100.0,3.51,29.345,32529824.0,3268423600.0,2265,-5,-0.22,2240,2285,2200,113300,255377230,74029817190
20904,정상제이엘에스,KOSDAQ,2010,1.1,500,400.0,5.72,45.463,16657552.0,6253498800.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20905,정상제이엘에스,KOSDAQ,2011,1.22,500,400.0,6.18,64.907,15917552.0,6038266000.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20906,정상제이엘에스,KOSDAQ,2012,1.33,500,420.0,7.99,68.974,15677552.0,6239379300.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20907,정상제이엘에스,KOSDAQ,2013,0.94,500,420.0,7.41,86.124,15677552.0,5573069460.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20908,정상제이엘에스,KOSDAQ,2014,0.89,500,420.0,6.25,102.103,15677552.0,5591161800.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20909,정상제이엘에스,KOSDAQ,2015,0.59,500,420.0,6.14,106.194,15677552.0,5595361800.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20910,정상제이엘에스,KOSDAQ,2016,0.59,500,430.0,5.32,78.263,15677552.0,5697523400.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20911,정상제이엘에스,KOSDAQ,2017,0.43,500,430.0,5.43,69.239,15677552.0,5701823400.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20912,정상제이엘에스,KOSDAQ,2018,0.47,500,430.0,5.9,159.939,15677552.0,5701823400.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20913,정상제이엘에스,KOSDAQ,2019,0.64,500,430.0,5.46,74.301,15677552.0,5701823400.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20914,정상제이엘에스,KOSDAQ,2020,0.48,500,430.0,6.39,84.962,15677552.0,5701823400.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20915,정상제이엘에스,KOSDAQ,2021,0.5,500,530.0,6.67,52.781,15677552.0,7195697600.0,7380,20,0.27,7350,7420,7310,6962,51269650,115700333760
20916,정원엔시스,KOSDAQ,2010,0.42,500,,,,23888259.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20917,정원엔시스,KOSDAQ,2011,0.3,500,,,,23888259.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20918,정원엔시스,KOSDAQ,2012,0.64,500,,,,26388259.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20919,정원엔시스,KOSDAQ,2013,1.05,500,,,,26388259.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20920,정원엔시스,KOSDAQ,2014,0.63,500,,,,26388259.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20921,정원엔시스,KOSDAQ,2015,0.52,500,,,,28888259.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20922,정원엔시스,KOSDAQ,2016,0.37,500,,,,32209292.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20923,정원엔시스,KOSDAQ,2017,0.35,500,,,,32209292.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20924,정원엔시스,KOSDAQ,2018,0.44,500,,,,32209292.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20925,정원엔시스,KOSDAQ,2019,0.68,500,,,,32209292.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20926,정원엔시스,KOSDAQ,2020,1.1,500,,,,32209292.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20927,정원엔시스,KOSDAQ,2021,0.55,500,,,,32209292.0,,1725,-90,-4.96,1850,2140,1690,7094481,14088923050,55561028700
20928,제너셈,KOSDAQ,2010,,,,,,,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20929,제너셈,KOSDAQ,2011,,,,,,,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20930,제너셈,KOSDAQ,2012,,,,,,,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20931,제너셈,KOSDAQ,2013,,,,,,,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20932,제너셈,KOSDAQ,2014,,,,,,,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20933,제너셈,KOSDAQ,2015,0.53,500,50.0,0.91,9.063,8769174.0,438458700.0,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20934,제너셈,KOSDAQ,2016,0.62,500,,,,8769174.0,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20935,제너셈,KOSDAQ,2017,0.54,500,,,,8769174.0,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20936,제너셈,KOSDAQ,2018,1.2,500,,,,8769174.0,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20937,제너셈,KOSDAQ,2019,0.85,500,50.0,1.6,13.591,8769174.0,438458700.0,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20938,제너셈,KOSDAQ,2020,0.47,500,,,,8769174.0,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20939,제너셈,KOSDAQ,2021,0.42,500,,,,8769174.0,,5840,-20,-0.34,5890,5900,5600,33066,189871500,51211976160
20940,제넥신,KOSDAQ,2010,1.1,500,,,,4629120.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20941,제넥신,KOSDAQ,2011,1.22,500,,,,5037478.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20942,제넥신,KOSDAQ,2012,1.33,500,,,,6214478.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20943,제넥신,KOSDAQ,2013,0.94,500,,,,6278478.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20944,제넥신,KOSDAQ,2014,0.89,500,,,,7379178.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20945,제넥신,KOSDAQ,2015,0.59,500,,,,8294202.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20946,제넥신,KOSDAQ,2016,0.59,500,,,,17790067.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20947,제넥신,KOSDAQ,2017,0.43,500,,,,19845275.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20948,제넥신,KOSDAQ,2018,0.47,500,,,,20427184.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20949,제넥신,KOSDAQ,2019,0.64,500,,,,23761297.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20950,제넥신,KOSDAQ,2020,0.48,500,,,,24697774.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20951,제넥신,KOSDAQ,2021,0.5,500,,,,25029132.0,,34000,600,1.8,34350,35650,33800,185337,6415155200,854725388000
20952,제넨바이오,KOSDAQ,2010,0.73,500,,,,7500000.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20953,제넨바이오,KOSDAQ,2011,0.85,500,,,,7500000.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20954,제넨바이오,KOSDAQ,2012,0.66,500,,,,7500000.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20955,제넨바이오,KOSDAQ,2013,0.77,500,,,,7500000.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20956,제넨바이오,KOSDAQ,2014,0.99,500,,,,7500000.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20957,제넨바이오,KOSDAQ,2015,0.9,500,,,,20000000.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20958,제넨바이오,KOSDAQ,2016,0.71,100,,,,33490330.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20959,제넨바이오,KOSDAQ,2017,0.53,100,,,,42949277.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20960,제넨바이오,KOSDAQ,2018,0.56,100,,,,62564762.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20961,제넨바이오,KOSDAQ,2019,0.64,100,,,,79121482.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
20962,제넨바이오,KOSDAQ,2020,0.48,100,,,,96669455.0,,2650,290,12.29,2420,2800,2385,1849203,4817582920,110872205200
