번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1904","272110","케이엔제이","KOSDAQ","2018","12","-",,,,,,,,
"1905","039420","케이엘넷","KOSDAQ","2018","12","통신서비스","0.87",,"500","30","1.16","40.558","24154730","685025760"
"1906","083550","케이엠","KOSDAQ","2018","12","섬유·의류","0.38","0.015","500","50","0.7","10.034","10004363","459358450"
"1907","032500","케이엠더블유","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"18810000",
"1908","225430","케이엠제약","KOSDAQ","2018","12","화학","1",,"100",,,,"19887050",
"1909","102370","케이옥션","KOSDAQ","2018","12","-",,,,,,,,
"1910","381970","케이카","KOSPI","2018","12","-",,,,,,,,
"1911","030200","케이티","KOSPI","2018","12","통신업","2.99",,"5000","1100","3.6","35.374","261111808","269659244800"
"1912","053210","케이티스카이라이프","KOSPI","2018","12","서비스업","1.23",,"2500","350","3.03","32.008","47821966","16647173550"
"1913","036030","케이티알파","KOSDAQ","2018","12","유통","0.34",,"1000",,,,"35715022",
"1914","033780","케이티앤지","KOSPI","2018","12","기타제조업",,,"5000","4000","3.7","56.202","137292497","505060508000"
"1915","064820","케이프","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"25528573",
"1916","347140","케이프이에스제4호","KOSDAQ","2018","12","-",,,,,,,,
"1917","256940","케이피에스","KOSDAQ","2018","12","반도체","1.2",,"500","100","1.3","6.287","4279000","427900000"
"1918","024880","케이피에프","KOSDAQ","2018","12","금속","1.26",,"500","160","3.8","25.095","15726284","2344396480"
"1919","042040","케이피엠테크","KOSDAQ","2018","12","화학","1",,"100",,,,"88384538",
"1920","054410","케이피티유","KOSDAQ","2018","12","금속","1.26",,"500","50","1.08","11.2","5060000","253000000"
"1921","258610","케일럼","KOSDAQ","2018","12","금속","1.26",,"500",,,,"7380944",
"1922","274090","켄코아에어로스페이스","KOSDAQ","2018","12","-",,,,,,,,
"1923","402420","켈스","KONEX","2018","12","-",,,,,,,,
"1924","217600","켐온","KOSDAQ","2018","12","기타서비스","0.47",,"100",,,,"63861340",
"1925","089010","켐트로닉스","KOSDAQ","2018","12","화학","1",,"500",,,"19.214","12624273","219999966"
"1926","220260","켐트로스","KOSDAQ","2018","12","화학","1",,"100",,,,"24045158",
"1927","176590","코나솔","KONEX","2018","12","-",,,,,,,,
"1928","052400","코나아이","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"15559118",
"1929","402030","코난테크놀로지","KOSDAQ","2018","12","-",,,,,,,,
"1930","046070","코다코","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"39064256",
"1931","047770","코데즈컴바인","KOSDAQ","2018","12","섬유·의류","0.38",,"500",,,,"37842602",
"1932","078940","코드네이처","KOSDAQ","2018","12","건설","1.77",,"500",,,,"44780178",
"1933","080530","코디","KOSDAQ","2018","12","화학","1",,"500",,,,"11862130",
"1934","224060","코디엠","KOSDAQ","2018","12","반도체","1.2",,"100",,,,"141563497",
"1935","104540","코렌텍","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500",,,,"9937153",
"1936","027050","코리아나","KOSDAQ","2018","12","화학","1",,"500",,,,"40000000",
"1937","290510","코리아센터","KOSDAQ","2018","12","-",,,,,,,,
"1938","007810","코리아써키트","KOSPI","2018","12","전기전자","1.92",,"500",,,,"23620751",
"1939","101670","코리아에스이","KOSDAQ","2018","12","금속","1.26",,"200",,,,"18900000",
"1940","123410","코리아에프티","KOSDAQ","2018","12","운송장비·부품","0.65",,"100","60","1.9","41.929","27841064","1670463540"
"1941","003690","코리안리","KOSPI","2018","12","보험","3.16",,"500","275","3.1","30.686","120369116","31589006900"
"1942","036690","코맥스","KOSDAQ","2018","12","통신장비","0.43","0.02","500",,,,"14279965",
"1943","049430","코메론","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500","140","1.89","9.936","9048000","1216277300"
"1944","183300","코미코","KOSDAQ","2018","12","반도체","1.2",,"500","400","1.9","11.59","8775000","3510000000"
"1945","041960","코미팜","KOSDAQ","2018","12","제약","0.33",,"100",,,,"55318328",
"1946","089890","코세스","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"16851962",
"1947","009730","코센","KOSDAQ","2018","12","금속","1.26",,"500",,,,"41732387",
"1948","189350","코셋","KONEX","2018","12","-",,,"500",,,,"4000000",
"1949","082660","코스나인","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"42097104",
"1950","192820","코스맥스","KOSPI","2018","12","화학","2.03",,"500","600","0.5","28.617","10049509","6027624600"
"1951","044820","코스맥스비티아이","KOSPI","2018","12","기타금융",,,"500","140","0.7","10.655","9603921","1338192940"
"1952","222040","코스맥스엔비티","KOSDAQ","2018","12","음식료·담배","0.7",,"500","111","0.7","29.962","20628000","2289708000"
"1953","241710","코스메카코리아","KOSDAQ","2018","12","화학","1",,"500","100","0.3","11.654","10680000","1068000000"
"1954","005070","코스모신소재","KOSPI","2018","12","화학","2.03",,"1000",,,,"19747965",
"1955","005420","코스모화학","KOSPI","2018","12","화학","2.03",,"5000",,,,"15840498",
"1956","069110","코스온","KOSDAQ","2018","12","화학","1",,"500",,,,"18697161",
"1957","169670","코스텍시스템","KONEX","2018","12","-",,,,,,,,
"1958","071950","코아스","KOSPI","2018","12","기타제조업",,,"500",,,,"30907210",
"1959","166480","코아스템","KOSDAQ","2018","12","제약","0.33",,"500",,,,"15717440",
"1960","045970","코아시아","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"19616014",
"1961","196450","코아시아옵틱스","KOSDAQ","2018","12","의료·정밀기기","0.56",,"200",,,,"86780255",
"1962","029960","코엔텍","KOSDAQ","2018","12","기타서비스","0.47",,"500","400","5.4","0","50000000","400"
"1963","002020","코오롱","KOSPI","2018","12","기타금융",,,"5000","500","1.65","421.307","12626426","6905227500"
"1964","003070","코오롱글로벌","KOSPI","2018","12","건설업","1.03",,"5000","100","1.4","17.66","25210438","2552006950"
"1965","102940","코오롱생명과학","KOSDAQ","2018","12","제약","0.33",,"500",,,,"11412356",
"1966","120110","코오롱인더","KOSPI","2018","12","화학","2.03",,"5000","900","1.66","62.692","26978840","26910423000"
"1967","950160","코오롱티슈진","KOSDAQ","2018","12","제약","0.33",,"0",,,,"61017550",
"1968","138490","코오롱플라스틱","KOSPI","2018","12","화학","2.03",,"1000","120","2.1","37.176","38000000","4560000000"
"1969","056000","코원플레이","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"14016600",
"1970","021240","코웨이","KOSPI","2018","12","서비스업","1.23",,"500","3600","4.6","74.271","73799619","259807814000"
"1971","033290","코웰패션","KOSDAQ","2018","12","섬유·의류","0.38",,"500","40","0.91","6.658","90500234","3551920520"
"1972","056360","코위버","KOSDAQ","2018","12","통신장비","0.43",,"500","150","2.2","22.62","9796800","1401968250"
"1973","282880","코윈테크","KOSDAQ","2018","12","-",,,,,,,,
"1974","121850","코이즈","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"10532840",
"1975","015710","코콤","KOSDAQ","2018","12","통신장비","0.43",,"500","195","2.84","23.327","17530500","3236597715"
"1976","052330","코텍","KOSDAQ","2018","12","정보기기","0.88",,"500","400","2.9","16.972","15574552","5947930400"
"1977","322780","코퍼스코리아","KOSDAQ","2018","12","-",,,,,,,,
"1978","126600","코프라","KOSDAQ","2018","12","화학","1",,"500","70","2.32","30.52","21115634","1478079260"
"1979","036420","콘텐트리중앙","KOSPI","2018","12","금융","1.01",,"500",,,,"144068982",
"1980","200130","콜마비앤에이치","KOSDAQ","2018","12","제약","0.33",,"500","200","1","11.979","29543558","5908278400"
"1981","031820","콤텍시스템","KOSPI","2018","12","서비스업","1.23",,"500",,,,"47851466",
"1982","294570","쿠콘","KOSDAQ","2018","12","-",,,,,,,,
"1983","192400","쿠쿠홀딩스","KOSPI","2018","12","기타금융",,,"500","3000","2.5","22.048","7112437","18647031000"
"1984","284740","쿠쿠홈시스","KOSPI","2018","12","서비스업","1.23",,"500","2800","1.64","8.665","4487466","3308270000"
"1985","317690","퀀타매트릭스","KOSDAQ","2018","12","-",,,,,,,,
"1986","365270","큐라클","KOSDAQ","2018","12","-",,,,,,,,
"1987","060280","큐렉소","KOSDAQ","2018","12","유통","0.34",,"500",,,,"33357253",
"1988","015590","큐로","KOSPI","2018","12","기계","1.38",,"500",,,,"124732646",
"1989","040350","큐로컴","KOSDAQ","2018","12","컴퓨터서비스","0.44",,"500",,,,"109140008",
"1990","051780","큐로홀딩스","KOSDAQ","2018","12","유통","0.34",,"500",,,,"60193222",
"1991","115180","큐리언트","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"8536666",
"1992","182360","큐브엔터","KOSDAQ","2018","12","오락·문화","0.14",,"100",,,,"26573767",
"1993","066310","큐에스아이","KOSDAQ","2018","12","반도체","1.2",,"500","20","0.4","-43.108","8278230","152169560"
"1994","136660","큐엠씨","KONEX","2018","12","-",,,"500",,,,"9443800",
"1995","016600","큐캐피탈","KOSDAQ","2018","12","금융","1.01",,"500",,,,"139998322",
"1996","264900","크라운제과","KOSPI","2018","12","음식료품","1.18",,"200","250","2.56","24.295","12523850","3323822878"
"1997","005740","크라운해태홀딩스","KOSPI","2018","12","기타금융",,,"500","100","0.88","14.022","14847347","1517189335"
"1998","259960","크래프톤","KOSPI","2018","12","-",,,,,,,,
"1999","096240","크레버스","KOSDAQ","2018","12","기타서비스","0.47",,"500","800","4.2","53.206","7674651","5408899200"
"2000","215570","크로넥스","KONEX","2018","12","-",,,"500",,,,"1012500",
"2001","043590","크로바하이텍","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"23300000",
"2002","114120","크루셜텍","KOSDAQ","2018","12","IT부품","0.56",,"1000",,,,"45767892",
"2003","110790","크리스에프앤씨","KOSDAQ","2018","12","섬유·의류","0.38",,"1000","280","1.2","9.934","11715480","3280334400"
"2004","900250","크리스탈신소재","KOSDAQ","2018","12","금융","1.01",,"0.5","27.54","1.14","6.581","67783852","1867520506"
"2005","083790","크리스탈지노믹스","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"40397934",
"2006","045520","크린앤사이언스","KOSDAQ","2018","12","종이·목재","0.81",,"500","150","1.2","13.585","6500000","930818100"
"2007","036170","클라우드에어","KOSDAQ","2018","12","반도체","1.2",,"1000",,,,"29471648",
"2008","214150","클래시스","KOSDAQ","2018","12","의료·정밀기기","0.56",,"100","14","0.3","5.837","61973077","867623078"
"2009","352770","클리노믹스","KOSDAQ","2018","12","-",,,,,,,,
"2010","237880","클리오","KOSDAQ","2018","12","화학","1",,"500",,,,"16967895",
"2011","139670","키네마스터","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"7016911",
"2012","020120","키다리스튜디오","KOSPI","2018","12","서비스업","1.23",,"500",,,,"15832549",
"2013","413600","키움제6호스팩","KOSDAQ","2018","12","-",,,,,,,,
"2014","039490","키움증권","KOSPI","2018","12","증권","3.02",,"5000","1500","2","24.693","22099740","47712742196"
"2015","054780","키이스트","KOSDAQ","2018","12","오락·문화","0.14",,"100",,,,"85175625",
"2016","336040","타스컴","KONEX","2018","12","-",,,,,,,,
"2017","219130","타이거일렉","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"6314290",
"2018","318660","타임기술","KONEX","2018","12","-",,,,,,,,
"2019","180060","탑선","KONEX","2018","12","-",,,"500","100","1.19","4.626","8006666","800666600"
"2020","065130","탑엔지니어링","KOSDAQ","2018","12","기계·장비","0.91",,"500","100","1.4","4.778","15976257","1550516100"
"2021","134580","탑코미디어","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"11250000",
"2022","014580","태경비케이","KOSPI","2018","12","비금속광물","2.41",,"500","100","3.8","49.53","27583100","2758310000"
"2023","015890","태경산업","KOSPI","2018","12","화학","2.03",,"500","220","3.9","44.076","29228750","6365827820"
"2024","006890","태경케미컬","KOSPI","2018","12","화학","2.03",,"500","150","3.2","59.481","11600000","1728513900"
"2025","023160","태광","KOSDAQ","2018","12","금속","1.26",,"500","75","0.6","19.344","26500000","1940043150"
"2026","003240","태광산업","KOSPI","2018","12","화학","2.03",,"5000","3000","0.2","1.014","1113400","2524893000"
"2027","011280","태림포장","KOSPI","2018","12","종이목재","1.52",,"500","233","6.1","56.273","70805940","16137375193"
"2028","323280","태성","KOSDAQ","2018","12","-",,,,,,,,
"2029","053620","태양","KOSDAQ","2018","12","금속","1.26",,"500","100","1","43.219","8600000","796103100"
"2030","004100","태양금속공업","KOSPI","2018","12","운수장비","1.73",,"500","5","0.35","-3.954","36700000","215119300"
"2031","116100","태양기계","KONEX","2018","12","-",,,"500",,,,"6239986",
"2032","009410","태영건설","KOSPI","2018","12","건설업","1.03",,"500","125","1.09","3.632","76400000","8867472400"
"2033","044490","태웅","KOSDAQ","2018","12","금속","1.26",,"500",,,,"20007381",
"2034","124560","태웅로직스","KOSDAQ","2018","12","-",,,,,,,,
"2035","001420","태원물산","KOSPI","2018","12","운수장비","1.73",,"500","70","1.3","144.19","7600000","513317490"
"2036","007980","태평양물산","KOSPI","2018","12","섬유의복","1.32",,"500","20","0.8","9.048","49911742","939294900"
"2037","191420","테고사이언스","KOSDAQ","2018","12","제약","0.33",,"500",,,,"8074634",
"2038","073640","테라사이언스","KOSDAQ","2018","12","금속","1.26",,"100",,,,"52181840",
"2039","182690","테라셈","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"13966340",
"2040","066700","테라젠이텍스","KOSDAQ","2018","12","제약","0.33",,"500",,,,"30915143",
"2041","095610","테스","KOSDAQ","2018","12","반도체","1.2",,"500","400","3.2","18.086","19768226","7674304800"
"2042","055490","테이팩스","KOSPI","2018","12","화학","2.03",,"500",,,,"4717650",
"2043","308700","테크엔","KONEX","2018","12","-",,,"100",,,,"4000000",
"2044","089030","테크윙","KOSDAQ","2018","12","반도체","1.2",,"500","230","2.5","22.507","18827732","4177437330"
"2045","258050","테크트랜스","KONEX","2018","12","-",,,"100",,,,"6464037",
"2046","054450","텔레칩스","KOSDAQ","2018","12","반도체","1.2",,"500","120","1.42","16.266","13505911","1499402280"
"2047","091440","텔레필드","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"9097047",
"2048","078000","텔코웨어","KOSPI","2018","12","서비스업","1.23",,"500","650","5.1","57.65","9702706","3657310800"
"2049","200230","텔콘RF제약","KOSDAQ","2018","12","통신장비","0.43",,"100",,,,"82330083",
"2050","214420","토니모리","KOSPI","2018","12","화학","2.03",,"200","100","0.9","-15.15","17640000","1182314900"
"2051","393210","토마토시스템","KONEX","2018","12","-",,,,,,,,
"2052","215480","토박스코리아","KOSDAQ","2018","12","유통","0.34",,"100",,,,"37682487",
"2053","051360","토비스","KOSDAQ","2018","12","정보기기","0.88",,"500","200","2.9","15.972","16717058","3142819200"
"2054","045340","토탈소프트","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"8558040",
"2055","108230","톱텍","KOSDAQ","2018","12","기계·장비","0.91",,"500","150","1.9","29.514","36796254","5221289550"
"2056","079970","투비소프트","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"24376456",
"2057","199800","툴젠","KOSDAQ","2018","12","-",,,"500",,,,"6436799",
"2058","105550","트루윈","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"11043418",
"2059","290090","트윔","KOSDAQ","2018","12","-",,,,,,,,
"2060","026150","특수건설","KOSDAQ","2018","12","건설","1.77",,"500",,,,"14994814",
"2061","322180","티라유텍","KOSDAQ","2018","12","-",,,,,,,,
"2062","117730","티로보틱스","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"5399459",
"2063","033830","티비씨","KOSDAQ","2018","12","방송서비스","1.07",,"500","10","1.8","27.944","100000000","945356500"
"2064","084870","티비에이치글로벌","KOSPI","2018","12","섬유의복","1.32",,"500",,,,"20856819",
"2065","057680","티사이언티픽","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"33698640",
"2066","064760","티씨케이","KOSDAQ","2018","12","반도체","1.2",,"500","900","2.2","22.425","11675000","10507500000"
"2067","246710","티앤알바이오팹","KOSDAQ","2018","12","제약","0.33",,"500",,,,"8141784",
"2068","340570","티앤엘","KOSDAQ","2018","12","-",,,,,,,,
"2069","043220","티에스넥스젠","KOSDAQ","2018","12","유통","0.34",,"500",,,,"59720884",
"2070","277880","티에스아이","KOSDAQ","2018","12","-",,,"500",,,,"5842170",
"2071","131290","티에스이","KOSDAQ","2018","12","반도체","1.2",,"500","200","3","15.958","11061429","2042945800"
"2072","019180","티에이치엔","KOSPI","2018","12","전기전자","1.92",,"500","50","2.1","18.856","18000000","900000000"
"2073","356860","티엘비","KOSDAQ","2018","12","-",,,,,,,,
"2074","062860","티엘아이","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"9872720",
"2075","363280","티와이홀딩스","KOSPI","2018","12","-",,,,,,,,
"2076","321550","티움바이오","KOSDAQ","2018","12","-",,,,,,,,
"2077","091810","티웨이항공","KOSPI","2018","12","운수창고업","1.02",,"500",,,,"46974812",
"2078","004870","티웨이홀딩스","KOSPI","2018","12","전기전자","1.92",,"500",,,,"75437074",
"2079","069260","티케이지휴켐스","KOSPI","2018","12","화학","2.03",,"1000","1200","4.7","44.837","40878588","47115332400"
"2080","104480","티케이케미칼","KOSDAQ","2018","12","화학","1",,"500",,,,"90895434",
"2081","081150","티플랙스","KOSDAQ","2018","12","금속","1.26",,"500","20","0.76","23.047","24268402","485368040"
"2082","130740","티피씨글로벌","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"9450000",
"2083","217880","틸론","KONEX","2018","12","-",,,"500",,,,"3330318",
"2084","084730","팅크웨어","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"10425682",
"2085","046210","파나진","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500",,,,"32034160",
"2086","058530","파나케이아","KOSDAQ","2018","12","유통","0.34",,"500",,,,"58787316",
"2087","034230","파라다이스","KOSDAQ","2018","12","오락·문화","0.14",,"500","100","0.53","-19.296","90942672","8518445700"
"2088","033540","파라텍","KOSDAQ","2018","12","기계·장비","0.91","0.009","500","50","0.9","337.145","16840552","815890450"
"2089","043200","파루","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"29667567",
"2090","214450","파마리서치","KOSDAQ","2018","12","유통","0.34",,"500","300","0.9","26.395","9466217","2973431100"
"2091","217950","파마리서치바이오","KONEX","2018","12","-",,,"500",,,,"4049391",
"2092","208340","파멥신","KOSDAQ","2018","12","제약","0.33",,"500",,,,"6873012",
"2093","005690","파미셀","KOSPI","2018","12","의약품","0.19",,"500",,,,"59958950",
"2094","177830","파버나인","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"10834424",
"2095","037070","파세코","KOSDAQ","2018","12","일반전기전자","0.77",,"500","200","4.2","58.878","14000000","2796121200"
"2096","150900","파수","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"9546462",
"2097","037030","파워넷","KOSDAQ","2018","12","일반전기전자","0.77",,"1000",,,,"12009614",
"2098","047310","파워로직스","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"34353030",
"2099","266870","파워풀엑스","KONEX","2018","12","-",,,"500",,,,"6408680",
"2100","368770","파이버프로","KOSDAQ","2018","12","-",,,,,,,,
"2101","170790","파이오링크","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"6856330",
"2102","049120","파인디앤씨","KOSDAQ","2018","12","IT부품","0.56",,"500","25","1.21","37.513","24068137","614090500"
"2103","038950","파인디지털","KOSDAQ","2018","12","통신장비","0.43",,"500","50","1.4","21.008","10210765","440961800"
"2104","106240","파인테크닉스","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"37608487",
"2105","131760","파인텍","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"11513868",
"2106","065690","파커스","KOSDAQ","2018","12","화학","1",,"500","300","8","87.85","13963509","3973462500"
"2107","140860","파크시스템스","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500","100","0.27","11.879","6646055","664605500"
"2108","091700","파트론","KOSDAQ","2018","12","IT부품","0.56",,"500","200","2.4","89.17","54156410","10281282000"
"2109","202960","판도라티비","KONEX","2018","12","-",,,"500",,,,"11915582",
"2110","318010","팜스빌","KOSDAQ","2018","12","-",,,,,,,,
"2111","036580","팜스코","KOSPI","2018","12","음식료품","1.18",,"500","50","0.6","50.819","36727943","1754791450"
"2112","027710","팜스토리","KOSDAQ","2018","12","음식료·담배","0.7",,"500",,,,"88347431",
"2113","004720","팜젠사이언스","KOSPI","2018","12","의약품","0.19",,"500",,,,"11570324",
"2114","225590","패션플랫폼","KOSDAQ","2018","12","금융","1.01",,"100",,,,"25189535",
"2115","054300","팬스타엔터프라이즈","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"41124943",
"2116","068050","팬엔터테인먼트","KOSDAQ","2018","12","오락·문화","0.14",,"500",,,,"13742997",
"2117","028670","팬오션","KOSPI","2018","12","운수창고업","1.02",,"1000",,,,"534569207",
"2118","222110","팬젠","KOSDAQ","2018","12","제약","0.33",,"500",,,,"9641781",
"2119","010820","퍼스텍","KOSPI","2018","12","기계","1.38",,"500",,,,"46764840",
"2120","016800","퍼시스","KOSPI","2018","12","기타제조업",,,"1000","1000","3.25","20.728","11500000","9430000000"
"2121","263750","펄어비스","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"12943000",
"2122","251970","펌텍코리아","KOSDAQ","2018","12","-",,,,,,,,
"2123","001020","페이퍼코리아","KOSPI","2018","12","종이목재","1.52",,"500",,,,"54216966",
"2124","327610","펨토바이오메드","KONEX","2018","12","-",,,,,,,,
"2125","087010","펩트론","KOSDAQ","2018","12","제약","0.33",,"500",,,,"15326500",
"2126","090080","평화산업","KOSPI","2018","12","운수장비","1.73",,"500",,,,"37403844",
"2127","010770","평화홀딩스","KOSPI","2018","12","기타금융",,,"500","150","2.4","-3.266","14625466","2077239750"
"2128","119500","포메탈","KOSDAQ","2018","12","금속","1.26",,"500","60","1.7","33.998","11847232","710893920"
"2129","389140","포바이포","KOSDAQ","2018","12","-",,,,,,,,
"2130","022100","포스코 ICT","KOSDAQ","2018","12","기타서비스","0.47",,"500","50","0.9","-22.22","152034729","7590375850"
"2131","058430","포스코스틸리온","KOSPI","2018","12","철강금속","2.47",,"5000","500","2.5","27.767","6000000","3000000000"
"2132","009520","포스코엠텍","KOSDAQ","2018","12","금속","1.26",,"500","80","1.3","23.625","41642703","3331415520"
"2133","047050","포스코인터내셔널","KOSPI","2018","12","유통업","1.44",,"5000","600","3.2","63.957","123375149","74024934600"
"2134","003670","포스코케미칼","KOSPI","2018","12","비금속","0.81",,"500","400","0.6","17.799","59070000","23628000000"
"2135","318020","포인트모바일","KOSDAQ","2018","12","-",,,,,,,,
"2136","256630","포인트엔지니어링","KOSDAQ","2018","12","금융","1.01",,"100",,,,"7000000",
"2137","331380","포커스에이치엔에스","KOSDAQ","2018","12","-",,,,,,,,
"2138","234100","폴라리스세원","KOSDAQ","2018","12","운송장비·부품","0.65",,"100",,,,"22382985",
"2139","041020","폴라리스오피스","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"37463160",
"2140","114630","폴라리스우노","KOSDAQ","2018","12","화학","1",,"500","100","2.4","-57.571","13573965","1318953100"
"2141","290720","푸드나무","KOSDAQ","2018","12","유통","0.34",,"500","100","0.5","11.252","6806034","680603400"
"2142","005670","푸드웰","KOSDAQ","2018","12","음식료·담배","0.7",,"500","75","1.25","10.79","8000000","586335675"
"2143","094940","푸른기술","KOSDAQ","2018","12","정보기기","0.88",,"500","30","0.1","13.373","6574202","175718430"
"2144","007330","푸른저축은행","KOSDAQ","2018","12","금융","1.01",,"1000","550","6.63","27.657","15082800","6739479450"
"2145","017810","풀무원","KOSPI","2018","12","기타금융",,,"5000","1020","1.28","41.131","3809095","5198606760"
"2146","023900","풍국주정","KOSDAQ","2018","12","음식료·담배","0.7",,"500","200","1.04","22.065","12600000","2520000000"
"2147","103140","풍산","KOSPI","2018","12","철강금속","2.47",,"5000","600","2.2","27.065","28024278","16807542600"
"2148","005810","풍산홀딩스","KOSPI","2018","12","기타금융",,,"5000","1700","4.5","31.121","7835167","11036306500"
"2149","371950","풍원정밀","KOSDAQ","2018","12","-",,,,,,,,
"2150","370090","퓨런티어","KOSDAQ","2018","12","-",,,,,,,,
"2151","220100","퓨쳐켐","KOSDAQ","2018","12","제약","0.33",,"500",,,,"5749139",
"2152","035200","프럼파스트","KOSDAQ","2018","12","화학","1",,"500",,,,"8846117",
"2153","334970","프레스티지바이오로직스","KOSDAQ","2018","12","-",,,,,,,,
"2154","203690","프로스테믹스","KOSDAQ","2018","12","제약","0.33",,"100",,,,"45374817",
"2155","321260","프로이천","KOSDAQ","2018","12","-",,,,,,,,
"2156","303360","프로테옴텍","KONEX","2018","12","-",,,"500",,,,"4356152",
"2157","053610","프로텍","KOSDAQ","2018","12","반도체","1.2",,"500","300","2.3","10.404","9460203","2644566900"
"2158","377220","프롬바이오","KOSDAQ","2018","12","-",,,,,,,,
"2159","335810","프리시젼바이오","KOSDAQ","2018","12","-",,,,,,,,
"2160","053160","프리엠스","KOSDAQ","2018","12","일반전기전자","0.77",,"500","50","0.8","11.479","6000000","264704800"
"2161","041590","플래스크","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"44474790",
"2162","367000","플래티어","KOSDAQ","2018","12","-",,,,,,,,
"2163","075130","플랜티넷","KOSDAQ","2018","12","컴퓨터서비스","0.44",,"500","150","3.4","81.123","8960000","1209541200"
"2164","222670","플럼라인생명과학","KONEX","2018","12","-",,,"500",,,,"2403000",
"2165","009810","플레이그램","KOSPI","2018","12","유통업","1.44",,"500",,,,"81238723",
"2166","237820","플레이디","KOSDAQ","2018","12","-",,,,,,,,
"2167","023770","플레이위드","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"3589546",
"2168","300080","플리토","KOSDAQ","2018","12","-",,,,,,,,
"2169","150440","피노텍","KONEX","2018","12","-",,,"500",,,,"9565412",
"2170","032580","피델릭스","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"21441058",
"2171","051380","피씨디렉트","KOSDAQ","2018","12","유통","0.34",,"500","100","2.1","24.347","7540136","811484800"
"2172","241820","피씨엘","KOSDAQ","2018","12","제약","0.33",,"500",,,,"8941164",
"2173","237750","피앤씨테크","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"6496600",
"2174","319660","피에스케이","KOSDAQ","2018","12","-",,,,,,,,
"2175","031980","피에스케이홀딩스","KOSDAQ","2018","12","반도체","1.2",,"500","400","3.34","14.982","20331604","8018436400"
"2176","002230","피에스텍","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500","75","1.5","-464.154","19669243","1452800475"
"2177","057880","피에이치씨","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"28091152",
"2178","043370","피에이치에이","KOSDAQ","2018","12","운송장비·부품","0.65",,"500","160","2.3","7.494","21000000","3359812000"
"2179","242350","피엔아이컴퍼니","KONEX","2018","12","-",,,"500",,,,"4761520",
"2180","239890","피엔에이치테크","KOSDAQ","2018","12","-",,,"500",,,,"2060000",
"2181","347740","피엔케이피부임상연구센타","KOSDAQ","2018","12","-",,,,,,,,
"2182","137400","피엔티","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"8817348",
"2183","128660","피제이메탈","KOSDAQ","2018","12","금속","1.26",,"500","100","4.5","76.934","24803369","2480336900"
"2184","006140","피제이전자","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500","185","4.1","39.151","15000000","2775000000"
"2185","376180","피코그램","KOSDAQ","2018","12","-",,,,,,,,
