번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"895","023000","삼원강재","KOSPI","2019","12","운수장비","1.7",,"500","115","3.76","43.966","40000000","4586920820"
"896","004380","삼익THK","KOSPI","2019","12","기계","1.84",,"500","150","1.3","95.1","21000000","3105000000"
"897","002450","삼익악기","KOSPI","2019","12","기타제조업",,,"500","50","2.7","31.909","90530915","4176545750"
"898","032280","삼일","KOSDAQ","2019","12","운송","1.35",,"1000","50","2.5","20.035","16213590","661771420"
"899","002290","삼일기업공사","KOSDAQ","2019","12","건설","1.97",,"500","100","2.9","37.69","12400000","1240000000"
"900","004440","삼일씨엔에스","KOSPI","2019","12","비금속광물","3.32",,"1000","38","0.5","18.033","12731947","483813986"
"901","000520","삼일제약","KOSPI","2019","12","의약품","0.21",,"1000","150","0.7","116.908","6500000","918894750"
"902","009770","삼정펄프","KOSPI","2019","12","종이목재","2.57",,"5000",,,,"2499971",
"903","037460","삼지전자","KOSDAQ","2019","12","통신장비","0.34",,"500","140","1.5","6.407","16318522","2174971680"
"904","032750","삼진","KOSDAQ","2019","12","일반전기전자","0.5",,"500","200","1.8","9.924","6000000","1200000000"
"905","054090","삼진엘앤디","KOSDAQ","2019","12","IT부품","0.62",,"500","75","3.4","396.346","24959232","1823192400"
"906","005500","삼진제약","KOSPI","2019","12","의약품","0.21",,"1000","800","3.2","87.239","13900000","9842257600"
"907","000250","삼천당제약","KOSDAQ","2019","12","제약","0.3",,"500","50","0.2","5.461","22105813","1070290650"
"908","004690","삼천리","KOSPI","2019","12","전기가스업","0.67",,"5000","3000","3.5","29.716","4055025","10690215000"
"909","024950","삼천리자전거","KOSDAQ","2019","12","유통","0.38",,"500",,,,"13273577",
"910","038500","삼표시멘트","KOSDAQ","2019","12","비금속","0.8",,"500","50","1.3","28.925","107357173","5367677600"
"911","017480","삼현철강","KOSDAQ","2019","12","금속","1.3",,"500","150","3.8","35.376","15702890","2316433500"
"912","010960","삼호개발","KOSPI","2019","12","건설업","1.87",,"500","190","4.17","20.963","25000000","4512500000"
"913","046390","삼화네트웍스","KOSDAQ","2019","12","오락·문화","0.22",,"200",,,,"43047933",
"914","004450","삼화왕관","KOSPI","2019","12","기계","1.84",,"5000","1350","2.95","29.689","2154379","2479026600"
"915","009470","삼화전기","KOSPI","2019","12","전기전자","2.14",,"1000","100","0.7","18.526","6613820","661382000"
"916","011230","삼화전자공업","KOSPI","2019","12","전기전자","2.14",,"1000",,,,"10457940",
"917","001820","삼화콘덴서공업","KOSPI","2019","12","전기전자","2.14",,"1000","250","0.5","8.603","10395000","2565218750"
"918","000390","삼화페인트공업","KOSPI","2019","12","화학","1.96",,"500","125","2.5","72.672","26438751","2829843875"
"919","027580","상보","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"46681121",
"920","038540","상상인","KOSDAQ","2019","12","컴퓨터서비스","0.68",,"1000","200","2.3","9.091","55328313","10944855200"
"921","101000","상상인인더스트리","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"42532866",
"922","415580","상상인제3호스팩","KOSDAQ","2019","12","-",,,,,,,,
"923","001290","상상인증권","KOSPI","2019","12","증권","3.15",,"1000",,,,"96108437",
"924","041650","상신브레이크","KOSPI","2019","12","운수장비","1.7",,"500","100","2.8","35.258","21471450","1936031000"
"925","091580","상신이디피","KOSDAQ","2019","12","IT부품","0.62",,"500","50","0.7","13.146","12665050","633252500"
"926","263810","상신전자","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"14244718",
"927","089980","상아프론테크","KOSDAQ","2019","12","화학","0.74",,"500","160","1.1","19.505","15311968","2429133280"
"928","042940","상지카일룸","KOSDAQ","2019","12","건설","1.97",,"500",,,,"42204745",
"929","042600","새로닉스","KOSDAQ","2019","12","IT부품","0.62",,"500","40","1.13","-25.997","12423574","489262760"
"930","075180","새론오토모티브","KOSPI","2019","12","운수장비","1.7",,"500","140","3","-32.304","19200000","2688000000"
"931","252990","샘씨엔에스","KOSDAQ","2019","12","-",,,,,,,,
"932","007540","샘표","KOSPI","2019","12","기타금융",,,"1000","200","0.5","1.794","2875800","443522600"
"933","248170","샘표식품","KOSPI","2019","12","음식료품","1.39",,"500","200","0.58","3.406","4568286","913319200"
"934","294630","서남","KOSDAQ","2019","12","-",,,,,,,,
"935","038070","서린바이오","KOSDAQ","2019","12","유통","0.38","0.069","500","100","1.09","8.115","7500676","721154200"
"936","006730","서부T&D","KOSDAQ","2019","12","유통","0.38","0.05","500",,,,"55438883",
"937","079650","서산","KOSDAQ","2019","12","비금속","0.8",,"100",,,,"20000000",
"938","100660","서암기계공업","KOSDAQ","2019","12","기계·장비","0.86",,"500","50","0.9","28.846","12600000","630000000"
"939","007860","서연","KOSPI","2019","12","기타금융",,,"500","50","1.7","-1.139","23479844","1085364300"
"940","200880","서연이화","KOSPI","2019","12","운수장비","1.7",,"500","100","2","-5.591","27028437","2702275100"
"941","019770","서연탑메탈","KOSDAQ","2019","12","기계·장비","0.86",,"500","60","2.31","-21.803","11650000","699000000"
"942","017390","서울도시가스","KOSPI","2019","12","전기가스업","0.67",,"5000","1750","2.3","23.07","5000000","6797451500"
"943","043710","서울리거","KOSDAQ","2019","12","유통","0.38",,"500",,,,"29515308",
"944","092190","서울바이오시스","KOSDAQ","2019","12","-",,,,"38",,"94.513",,"1374218814"
"945","046890","서울반도체","KOSDAQ","2019","12","반도체","0.85",,"500","156","1","24.989","58305400","8955304490"
"946","004410","서울식품공업","KOSPI","2019","12","음식료품","1.39",,"100",,,,"337410000",
"947","063170","서울옥션","KOSDAQ","2019","12","유통","0.38",,"500",,,,"16917500",
"948","027040","서울전자통신","KOSDAQ","2019","12","기타제조","0.85",,"500",,,,"69588847",
"949","018680","서울제약","KOSDAQ","2019","12","제약","0.3",,"500","15","0.2","53.933","8485499","127282485"
"950","021050","서원","KOSPI","2019","12","철강금속","3.04",,"500","10","0.4","14.828","47474590","464565100"
"951","093920","서원인텍","KOSDAQ","2019","12","IT부품","0.62",,"500","300","4","44.038","18600000","5580000000"
"952","189860","서전기전","KOSDAQ","2019","12","일반전기전자","0.5",,"500","30","0.8","21.779","9698780","290963400"
"953","178320","서진시스템","KOSDAQ","2019","12","통신장비","0.34",,"500","300","1","11.085","18100666","5430199800"
"954","122690","서진오토모티브","KOSDAQ","2019","12","운송장비·부품","0.41",,"500",,,,"19541246",
"955","140070","서플러스글로벌","KOSDAQ","2019","12","유통","0.38",,"100",,,,"36988000",
"956","011370","서한","KOSDAQ","2019","12","건설","1.97",,"500","30","3.4","30.733","100894865","3026845950"
"957","065710","서호전기","KOSDAQ","2019","12","일반전기전자","0.5",,"500","1200","5.4","40.287","5150000","6169106400"
"958","008490","서흥","KOSPI","2019","12","화학","1.96",,"500","400","1.1","11.903","11569113","4447645200"
"959","035890","서희건설","KOSDAQ","2019","12","건설","1.97",,"500","30","2.8","9.83","207081188","6076375590"
"960","357550","석경에이티","KOSDAQ","2019","12","-",,,,,,,,
"961","003100","선광","KOSDAQ","2019","12","운송","1.35",,"1000","350","2.1","41.421","6600000","2106650000"
"962","007610","선도전기","KOSPI","2019","12","전기전자","2.14",,"500","25","0.8","-20.739","18000000","446725475"
"963","067370","선바이오","KONEX","2019","12","-",,,"500",,,,"7670540",
"964","171090","선익시스템","KOSDAQ","2019","12","반도체","0.85",,"500","100","1.3","12.057","8999295","861502400"
"965","136490","선진","KOSPI","2019","12","음식료품","1.39",,"500","50","0.5","5.868","23779604","1188960400"
"966","086710","선진뷰티사이언스","KOSDAQ","2019","12","-",,,,,,,,
"967","014620","성광벤드","KOSDAQ","2019","12","금속","1.3",,"500","100","1","45.287","28600000","2792854700"
"968","037350","성도이엔지","KOSDAQ","2019","12","기타서비스","0.64",,"500","50","1.49","-0.719","15470000","471682450"
"969","014910","성문전자","KOSPI","2019","12","전기전자","2.14",,"500",,,"-0.162","19486857","3000000"
"970","003080","성보화학","KOSPI","2019","12","화학","1.96",,"500","135","3","-93.394","20020000","2678542830"
"971","004980","성신양회","KOSPI","2019","12","비금속광물","3.32",,"5000","150","2.16","21.662","24516073","3764393550"
"972","011300","성안","KOSPI","2019","12","섬유의복","1.32",,"500",,,,"56857860",
"973","081580","성우전자","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"15508143",
"974","045300","성우테크론","KOSDAQ","2019","12","반도체","0.85","0.02","500","40","0.97","7.809","9228094","355016400"
"975","015750","성우하이텍","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","80","2.2","21.692","80000000","6399327440"
"976","000180","성창기업지주","KOSPI","2019","12","서비스업","1.04",,"500",,,,"69751600",
"977","080470","성창오토텍","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","30","0.4","-155.319","7300000","219000000"
"978","043260","성호전자","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"35598043",
"979","148150","세경하이테크","KOSDAQ","2019","12","일반전기전자","0.5",,"500","250","0.8","13.778","11642000","2910500000"
"980","002420","세기상사","KOSPI","2019","12","서비스업","1.04",,"5000",,,,"407592",
"981","053060","세동","KOSDAQ","2019","12","운송장비·부품","0.41",,"500",,,,"21411000",
"982","340440","세림B&G","KOSDAQ","2019","12","-",,,"100",,,,"4710000",
"983","017510","세명전기","KOSDAQ","2019","12","금속","1.3",,"500","80","1.6","35.653","15246000","1219680000"
"984","004360","세방","KOSPI","2019","12","운수창고업","1.02",,"500","175","1.6","72.982","19308690","4009622775"
"985","004490","세방전지","KOSPI","2019","12","전기전자","2.14",,"500","500","1.36","8.763","14000000","6872188500"
"986","011560","세보엠이씨","KOSDAQ","2019","12","건설","1.97",,"500","150","1.9","-19.782","10530000","1500685200"
"987","396300","세아메카닉스","KOSDAQ","2019","12","-",,,,,,,,
"988","001430","세아베스틸지주","KOSPI","2019","12","철강금속","3.04",,"5000","300","1.87","55.65","35862119","10678694700"
"989","306200","세아제강","KOSPI","2019","12","철강금속","3.04",,"5000","2000","3.2","22.826","2836300","5672600000"
"990","003030","세아제강지주","KOSPI","2019","12","기타금융",,,"5000","1500","3.2","41.103","4141657","6060691500"
"991","019440","세아특수강","KOSPI","2019","12","철강금속","3.04",,"5000","900","6.3","68.881","8570000","7572136500"
"992","058650","세아홀딩스","KOSPI","2019","12","철강금속","3.04",,"5000","2250","2.9","18.566","4000000","8997975000"
"993","013000","세우글로벌","KOSPI","2019","12","유통업","1.67",,"500",,,,"28705031",
"994","100700","세운메디칼","KOSDAQ","2019","12","제약","0.3",,"100","2164555050","1.6","21.691","43800000","2164555000"
"995","024830","세원물산","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","25","0.4","1.59","8350000","208750000"
"996","091090","세원이앤씨","KOSPI","2019","12","기계","1.84",,"500",,,,"60990792",
"997","067830","세이브존I&C","KOSPI","2019","12","유통업","1.67",,"1000","30","0.92","5.089","41040895","1132938960"
"998","033530","세종공업","KOSPI","2019","12","운수장비","1.7",,"500","50","1.2","56.521","22554412","1084066500"
"999","258830","세종메디칼","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500","100","1.3","21.743","6777741","665773500"
"1000","036630","세종텔레콤","KOSDAQ","2019","12","통신서비스","0.97",,"500",,,,"600326126",
"1001","039310","세중","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"18121667",
"1002","075580","세진중공업","KOSPI","2019","12","운수장비","1.7",,"500","20","0.4","19.608","38372720","765877420"
"1003","067770","세진티에스","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"8396593",
"1004","053450","세코닉스","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500","50","0.79","-3.327","11803281","581938750"
"1005","234340","세틀뱅크","KOSDAQ","2019","12","소프트웨어","0.75",,"500","380","1.36","26.446","9267000","3405920240"
"1006","027970","세하","KOSPI","2019","12","종이목재","2.57",,"1000",,,,"29562997",
"1007","252500","세화피앤씨","KOSDAQ","2019","12","화학","0.74",,"100","10","0.35","33.82","20743195","201226510"
"1008","347000","센코","KOSDAQ","2019","12","-",,,,,,,,
"1009","308170","센트랄모텍","KOSPI","2019","12","운수장비","1.7",,"500",,,,"8400000",
"1010","012600","센트럴인사이트","KOSPI","2019","12","기계","1.84",,"5000",,,,"8576351",
"1011","331920","셀레믹스","KOSDAQ","2019","12","-",,,,,,,,
"1012","049180","셀루메드","KOSDAQ","2019","12","제약","0.3",,"500",,,,"24335499",
"1013","299660","셀리드","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"9578692",
"1014","268600","셀리버리","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"7820107",
"1015","108860","셀바스AI","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"22055945",
"1016","208370","셀바스헬스케어","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"14029683",
"1017","258250","셀젠텍","KONEX","2019","12","-",,,"500",,,,"3919548",
"1018","068270","셀트리온","KOSPI","2019","12","의약품","0.21","0.05","1000",,,,"128337853",
"1019","068760","셀트리온제약","KOSDAQ","2019","12","제약","0.3","0.05","500",,,,"34089105",
"1020","091990","셀트리온헬스케어","KOSDAQ","2019","12","유통","0.38","0.05","1000",,,,"143928048",
"1021","060230","소니드","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"71414001",
"1022","290690","소룩스","KOSDAQ","2019","12","-",,,,,,,,
"1023","053110","소리바다","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"63676845",
"1024","950200","소마젠","KOSDAQ","2019","12","-",,,,,,,,
"1025","032680","소프트센","KOSDAQ","2019","12","유통","0.38",,"500",,,,"33575801",
"1026","258790","소프트캠프","KOSDAQ","2019","12","출판·매체복제","0.4",,"100",,,,"21659750",
"1027","066910","손오공","KOSDAQ","2019","12","유통","0.38",,"500",,,,"26896161",
"1028","043100","솔고바이오","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"161725785",
"1029","336370","솔루스첨단소재","KOSPI","2019","12","전기전자","2.14",,"100",,,,"30589758",
"1030","154040","솔루에타","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"12980146",
"1031","248070","솔루엠","KOSPI","2019","12","-",,,,,,,,
"1032","035610","솔본","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"27345997",
"1033","357780","솔브레인","KOSDAQ","2019","12","-",,,,,,,,
"1034","036830","솔브레인홀딩스","KOSDAQ","2019","12","화학","0.74",,"500","850","1.03","12.022","17398271","14341215300"
"1035","304100","솔트룩스","KOSDAQ","2019","12","-",,,,,,,,
"1036","004430","송원산업","KOSPI","2019","12","화학","1.96",,"500","150","1","10.283","24000000","3600000000"
"1037","086980","쇼박스","KOSDAQ","2019","12","오락·문화","0.22",,"500","50","1.4","95.735","62600000","3120000000"
"1038","050960","수산아이앤티","KOSDAQ","2019","12","출판·매체복제","0.4",,"500","75","1.1","17.441","6751000","506325000"
"1039","017550","수산중공업","KOSPI","2019","12","기계","1.84",,"500","10","0.5","354.793","53985163","514450570"
"1040","253840","수젠텍","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"12926006",
"1041","236200","슈프리마","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"7160273",
"1042","317770","슈프리마아이디","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"2992520",
"1043","094840","슈프리마에이치큐","KOSDAQ","2019","12","컴퓨터서비스","0.68",,"500",,,,"10471840",
"1044","192440","슈피겐코리아","KOSDAQ","2019","12","IT부품","0.62",,"500","1300","2.5","19.461","6216363","7838781600"
"1045","136510","스마트솔루션즈","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"5400000",
"1046","099440","스맥","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"27955979",
