번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1330","224110","에이텍티앤","KOSDAQ","2017","12","정보기기","0.75",,"500","100","1","4.586","5340000","528039300"
"1331","230980","에이트원","KOSDAQ","2017","12","출판·매체복제","0.7",,"100",,,,"9057520",
"1332","021080","에이티넘인베스트","KOSDAQ","2017","12","금융","0.75",,"500","60","2.18","33.02","48000000","2879674500"
"1333","089530","에이티세미콘","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"62243777",
"1334","200470","에이팩트","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"17553680",
"1335","207490","에이펙스인텍","KONEX","2017","12","-",,,,,,,,
"1336","262260","에이프로","KOSDAQ","2017","12","-",,,,,,,,
"1337","109960","에이프로젠 H&G","KOSDAQ","2017","12","통신장비","0.26",,"500",,,,"50368012",
"1338","007460","에이프로젠 MED","KOSPI","2017","12","기계","1.26",,"500",,,,"49774786",
"1339","003060","에이프로젠제약","KOSPI","2017","12","의약품","0.25",,"500",,,,"84618865",
"1340","244920","에이플러스에셋","KOSPI","2017","12","-",,,,,,,,
"1341","089970","에이피티씨","KOSDAQ","2017","12","-",,,,,,,,
"1342","230240","에치에프알","KOSDAQ","2017","12","금융","0.75",,"100",,,,"8000000",
"1343","230360","에코마케팅","KOSDAQ","2017","12","기타서비스","0.43",,"100","250","1.4","26.485","8128571","2017591500"
"1344","038870","에코바이오","KOSDAQ","2017","12","건설","1.25",,"500",,,,"10716941",
"1345","128540","에코캡","KOSDAQ","2017","12","-",,,,,,,,
"1346","086520","에코프로","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"22090191",
"1347","247540","에코프로비엠","KOSDAQ","2017","12","-",,,,,,,,
"1348","383310","에코프로에이치엔","KOSDAQ","2017","12","-",,,,,,,,
"1349","038110","에코플라스틱","KOSDAQ","2017","12","운송장비·부품","0.9",,"500",,,,"22696398",
"1350","073540","에프알텍","KOSDAQ","2017","12","통신장비","0.26",,"500",,,,"11400000",
"1351","064850","에프앤가이드","KOSDAQ","2017","12","-",,,"500","50","1.61","15.871","6965000","347250000"
"1352","064090","에프앤리퍼블릭","KOSDAQ","2017","12","통신장비","0.26",,"500",,,,"50869788",
"1353","036810","에프에스티","KOSDAQ","2017","12","반도체","0.54",,"500","80","1.4","14.327","19465373","1397640240"
"1354","173940","에프엔씨엔터","KOSDAQ","2017","12","오락·문화","0.4",,"500",,,,"14364880",
"1355","083500","에프엔에스테크","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"6625485",
"1356","054940","엑사이엔씨","KOSDAQ","2017","12","건설","1.25",,"500",,,,"33173548",
"1357","950130","엑세스바이오","KOSDAQ","2017","12","제약","0.14",,"무액면",,,,"27064930",
"1358","205100","엑셈","KOSDAQ","2017","12","소프트웨어","0.63",,"100",,,,"33249362",
"1359","070300","엑스큐어","KOSDAQ","2017","12","소프트웨어","0.63",,"500",,,,"7366074",
"1360","092870","엑시콘","KOSDAQ","2017","12","반도체","0.54",,"500","135","0.8","14.307","8883500","1175175000"
"1361","317870","엔바이오니아","KOSDAQ","2017","12","-",,,,,,,,
"1362","067570","엔브이에이치코리아","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","140","4.2","58.527","28722222","3758634180"
"1363","236810","엔비티","KOSDAQ","2017","12","-",,,,,,,,
"1364","140610","엔솔바이오사이언스","KONEX","2017","12","-",,,,,,,,
"1365","333620","엔시스","KOSDAQ","2017","12","-",,,,,,,,
"1366","101400","엔시트론","KOSDAQ","2017","12","반도체","0.54",,"100",,,,"81165655",
"1367","036570","엔씨소프트","KOSPI","2017","12","서비스업","0.81",,"500","7280","1.7","34.84","21939022","154703195920"
"1368","217820","엔에스","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"4900000",
"1369","031860","엔에스엔","KOSDAQ","2017","12","유통","0.22",,"500",,,,"20588344",
"1370","238170","엔에스엠","KONEX","2017","12","-",,,,,,,,
"1371","224760","엔에스컴퍼니","KONEX","2017","12","-",,,"500","50","0.87","5.868","3939700","196985000"
"1372","380440","엔에이치스팩19호","KOSPI","2017","12","-",,,,,,,,
"1373","391060","엔에이치스팩20호","KOSDAQ","2017","12","-",,,,,,,,
"1374","391710","엔에이치스팩21호","KOSDAQ","2017","12","-",,,,,,,,
"1375","396770","엔에이치스팩22호","KOSDAQ","2017","12","-",,,,,,,,
"1376","422040","엔에이치스팩23호","KOSDAQ","2017","12","-",,,,,,,,
"1377","181710","엔에이치엔","KOSPI","2017","12","서비스업","0.81",,"500",,,,"19565025",
"1378","265740","엔에프씨","KOSDAQ","2017","12","-",,,,,,,,
"1379","354200","엔젠바이오","KOSDAQ","2017","12","-",,,,,,,,
"1380","093510","엔지브이아이","KONEX","2017","12","-",,,,,,,,
"1381","208860","엔지스테크널러지","KOSDAQ","2017","12","소프트웨어","0.63",,"500",,,,"3127180",
"1382","183490","엔지켐생명과학","KOSDAQ","2017","12","-",,,"500",,,,"6835375",
"1383","085310","엔케이","KOSPI","2017","12","기계","1.26",,"500",,,,"79983352",
"1384","182400","엔케이맥스","KOSDAQ","2017","12","제약","0.14",,"500",,,,"11988565",
"1385","348370","엔켐","KOSDAQ","2017","12","-",,,,,,,,
"1386","069410","엔텔스","KOSDAQ","2017","12","소프트웨어","0.63",,"500",,,,"6899227",
"1387","227950","엔투텍","KOSDAQ","2017","12","금융","0.75",,"100",,,,"7550000",
"1388","291230","엔피","KOSDAQ","2017","12","-",,,,,,,,
"1389","198080","엔피디","KOSDAQ","2017","12","-",,,,,,,,
"1390","004250","엔피씨","KOSPI","2017","12","화학","1.4",,"500","90","1.7","32.292","36720000","3799856495"
"1391","048830","엔피케이","KOSDAQ","2017","12","화학","0.65",,"500","30","1.49","30.715","18723923","560861910"
"1392","096870","엘디티","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"6678400",
"1393","276240","엘리비젼","KONEX","2017","12","-",,,,,,,,
"1394","900140","엘브이엠씨","KOSPI","2017","12","기타금융",,,"0.25","120","2.53","41.77","47869508","5672793360"
"1395","376190","엘비루셈","KOSDAQ","2017","12","-",,,,,,,,
"1396","061970","엘비세미콘","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"43784592",
"1397","138690","엘아이에스","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"13720391",
"1398","290650","엘앤씨바이오","KOSDAQ","2017","12","-",,,,,,,,
"1399","066970","엘앤에프","KOSDAQ","2017","12","IT부품","0.53",,"500","100","0.3","10.097","24577919","2083921400"
"1400","156100","엘앤케이바이오","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500",,,,"9926362",
"1401","010120","엘에스일렉트릭","KOSPI","2017","12","전기전자","0.97",,"5000","1100","1.7","30.43","30000000","32257530800"
"1402","311060","엘에이티","KONEX","2017","12","-",,,,,,,,
"1403","073110","엘엠에스","KOSDAQ","2017","12","IT부품","0.53",,"500","150","1.6","12.032","8895755","1141485750"
"1404","083310","엘오티베큠","KOSDAQ","2017","12","반도체","0.54","0.05","500","50","0.3","2.546","12602296","619836300"
"1405","037950","엘컴텍","KOSDAQ","2017","12","IT부품","0.53",,"500","40","1.81","62.166","84447519","3376256280"
"1406","170920","엘티씨","KOSDAQ","2017","12","반도체","0.54",,"500","150","1.1","-53.834","7519943","1097685000"
"1407","058630","엠게임","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"19543877",
"1408","058970","엠로","KOSDAQ","2017","12","-",,,"500",,,,"4815000",
"1409","019590","엠벤처투자","KOSDAQ","2017","12","금융","0.75",,"500",,,,"110405559",
"1410","097520","엠씨넥스","KOSPI","2017","12","IT부품","0.53",,"500","260","1.27","-321.745","8998218","2869963460"
"1411","179290","엠아이텍","KOSDAQ","2017","12","-",,,,,,,,
"1412","009780","엠에스씨","KOSDAQ","2017","12","음식료·담배","0.53",,"500","100","1","7.835","8800000","880000000"
"1413","123040","엠에스오토텍","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","75","2.89","-12.1","27204282","1359422700"
"1414","323230","엠에프엠코리아","KOSDAQ","2017","12","-",,,,,,,,
"1415","033160","엠케이전자","KOSDAQ","2017","12","반도체","0.54",,"500","140","1.3","2.041","21807689","3022017180"
"1416","347890","엠투아이","KOSDAQ","2017","12","-",,,,,,,,
"1417","033310","엠투엔","KOSDAQ","2017","12","금속","1.08",,"500",,,,"21972411",
"1418","259630","엠플러스","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"5111890",
"1419","065150","엠피대산","KOSDAQ","2017","12","유통","0.22",,"100",,,,"80808407",
"1420","115960","연우","KOSDAQ","2017","12","화학","0.65",,"500",,,,"12398000",
"1421","090740","연이비앤티","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"16000000",
"1422","060850","영림원소프트랩","KOSDAQ","2017","12","-",,,,,,,,
"1423","014440","영보화학","KOSPI","2017","12","화학","1.4",,"500","100","2.1","6.594","20000000","1950000000"
"1424","007530","영신금속","KOSDAQ","2017","12","금속","1.08",,"500",,,,"6292968",
"1425","143540","영우디에스피","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"12184466",
"1426","111770","영원무역","KOSPI","2017","12","유통업","0.9",,"500","300","0.9","13.9","44311468","13159818300"
"1427","009970","영원무역홀딩스","KOSPI","2017","12","기타금융",,,"500","600","1.1","5.922","13635592","6962938800"
"1428","003520","영진약품","KOSPI","2017","12","의약품","0.25",,"500",,,,"182892731",
"1429","000670","영풍","KOSPI","2017","12","철강금속","1.85",,"5000","10000","0.9","6.317","1842040","17201340000"
"1430","036560","영풍정밀","KOSDAQ","2017","12","기계·장비","0.59",,"500","200","2.3","34.411","15750000","3150000000"
"1431","006740","영풍제지","KOSPI","2017","12","종이목재","1.77",,"500","40","1.3","18.534","22200000","718942800"
"1432","012280","영화금속","KOSPI","2017","12","운수장비","1.78",,"500","30","2.14","28.089","45451006","1308924780"
"1433","265560","영화테크","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","100","0.6","9.212","5345090","534509000"
"1434","012160","영흥","KOSPI","2017","12","철강금속","1.85",,"500","10","0.8","-12.023","85826509","504023870"
"1435","036000","예림당","KOSDAQ","2017","12","출판·매체복제","0.7",,"500",,,,"23034277",
"1436","250930","예선테크","KOSDAQ","2017","12","금융","0.75",,"100",,,,"5210000",
"1437","053280","예스24","KOSDAQ","2017","12","인터넷","0.63",,"500","120","2.2","-739.785","17200000","2064000000"
"1438","015360","예스코홀딩스","KOSPI","2017","12","전기가스업","4.33",,"5000","1500","3.9","27.981","6000000","7575495000"
"1439","122640","예스티","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"4327321",
"1440","900300","오가닉티코스메틱","KOSDAQ","2017","12","금융","0.75",,"무액면","45.71","1.5","6.066","56925000","2623205306"
"1441","045060","오공","KOSDAQ","2017","12","화학","0.65",,"500","70","1.4","12.568","11521974","803738180"
"1442","080520","오디텍","KOSDAQ","2017","12","반도체","0.54",,"500","100","1.22","28.146","11746609","1115724200"
"1443","007310","오뚜기","KOSPI","2017","12","음식료품","0.89",,"5000","7000",,"17.806","3440000","23572143000"
"1444","039830","오로라","KOSDAQ","2017","12","기타서비스","0.43",,"500","110","1.03","8.716","10762890","1137200130"
"1445","322310","오로스테크놀로지","KOSDAQ","2017","12","-",,,,,,,,
"1446","046120","오르비텍","KOSDAQ","2017","12","기타서비스","0.43",,"500",,,,"21807489",
"1447","014940","오리엔탈정공","KOSDAQ","2017","12","운송장비·부품","0.9",,"500",,,,"40545960",
"1448","065500","오리엔트정공","KOSDAQ","2017","12","운송장비·부품","0.9",,"500",,,,"59117127",
"1449","271560","오리온","KOSPI","2017","12","음식료품","0.89",,"500","600","0.55","30.928","39533501","23715694800"
"1450","001800","오리온홀딩스","KOSPI","2017","12","음식료품","0.89",,"500","600","2.24","1.38","62644053","20507267340"
"1451","010470","오리콤","KOSDAQ","2017","12","기타서비스","0.43",,"1000","220","4.3","59.801","11498750","2448255700"
"1452","352910","오비고","KOSDAQ","2017","12","-",,,,,,,,
"1453","053980","오상자이엘","KOSDAQ","2017","12","컴퓨터서비스","0.35",,"500",,,,"17747882",
"1454","052420","오성첨단소재","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"204144157",
"1455","241790","오션브릿지","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"9124980",
"1456","329020","오션스톤","KONEX","2017","12","-",,,,,,,,
"1457","039200","오스코텍","KOSDAQ","2017","12","제약","0.14",,"500",,,,"27250787",
"1458","226400","오스테오닉","KOSDAQ","2017","12","-",,,"500",,,,"5218995",
"1459","031510","오스템","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","30","0.6","139.202","26000000","750300000"
"1460","048260","오스템임플란트","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500",,,,"14285717",
"1461","138080","오이솔루션","KOSDAQ","2017","12","통신장비","0.26",,"500","100","0.9","-35.099","7739532","626863000"
"1462","080580","오킨스전자","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"6200000",
"1463","067170","오텍","KOSDAQ","2017","12","금융","0.75",,"500","100","1","5.615","14785790","1431793700"
"1464","353590","오토앤","KOSDAQ","2017","12","-",,,,,,,,
"1465","173130","오파스넷","KOSDAQ","2017","12","-",,,"500",,,,"2967502",
"1466","049480","오픈베이스","KOSDAQ","2017","12","컴퓨터서비스","0.35",,"500","15","0.44","27.289","31422383","465544125"
"1467","309930","오하임아이엔티","KOSDAQ","2017","12","-",,,,,,,,
"1468","244460","올리패스","KOSDAQ","2017","12","-",,,,,,,,
"1469","226950","올릭스","KOSDAQ","2017","12","-",,,,,,,,
"1470","057540","옴니시스템","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500",,,,"40679015",
"1471","131030","옵투스제약","KOSDAQ","2017","12","제약","0.14",,"500","100","1.3","12.676","16564797","1632478400"
"1472","082210","옵트론텍","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"22560627",
"1473","109080","옵티시스","KOSDAQ","2017","12","통신장비","0.26",,"500","70","1.1","20.097","5636000","342455890"
"1474","153710","옵티팜","KOSDAQ","2017","12","-",,,,,,,,
"1475","321820","와이더플래닛","KOSDAQ","2017","12","-",,,,,,,,
"1476","122990","와이솔","KOSDAQ","2017","12","반도체","0.54","0.05","500","250","1.71","12.239","22973863","5450994400"
"1477","232140","와이아이케이","KOSDAQ","2017","12","반도체","0.54",,"100",,,,"61788456",
"1478","065530","와이어블","KOSDAQ","2017","12","통신서비스","0.7",,"5000","500","3.2","58.221","5286000","2398695500"
"1479","067900","와이엔텍","KOSDAQ","2017","12","기타서비스","0.43","0.02","500",,,,"17842803",
"1480","155650","와이엠씨","KOSDAQ","2017","12","IT부품","0.53",,"500","300","1","17.67","9865093","2918383800"
"1481","273640","와이엠텍","KOSDAQ","2017","12","-",,,,,,,,
"1482","251370","와이엠티","KOSDAQ","2017","12","화학","0.65",,"500",,,,"3702600",
"1483","066430","와이오엠","KOSDAQ","2017","12","유통","0.22",,"500",,,,"11499948",
"1484","193250","와이제이엠게임즈","KOSDAQ","2017","12","IT부품","0.53",,"100",,,,"45636595",
"1485","273060","와이즈버즈","KOSDAQ","2017","12","금융","0.75",,"100",,,,"7510000",
"1486","019210","와이지-원","KOSDAQ","2017","12","금속","1.08",,"500","200","1.34","17.205","28571792","6118161368"
"1487","122870","와이지엔터테인먼트","KOSDAQ","2017","12","오락·문화","0.4",,"500","150","0.51","24.435","18185709","2910183900"
"1488","011690","와이투솔루션","KOSPI","2017","12","전기전자","0.97",,"500",,,,"52332155",
"1489","332570","와이팜","KOSDAQ","2017","12","-",,,,,,,,
"1490","079000","와토스코리아","KOSDAQ","2017","12","화학","0.65",,"500","200","2.8","37.352","6800000","1360000000"
"1491","070960","용평리조트","KOSPI","2017","12","서비스업","0.81",,"5000","100","1","28.392","48133333","4813333300"
"1492","316140","우리금융지주","KOSPI","2017","12","-",,,,,,,,
"1493","032820","우리기술","KOSDAQ","2017","12","일반전기전자","0.78",,"500",,,,"83571839",
"1494","041190","우리기술투자","KOSDAQ","2017","12","금융","0.75",,"500","20","0.5","45.845","84000000","1523423120"
"1495","115440","우리넷","KOSDAQ","2017","12","통신장비","0.26",,"500","150","2.4","27.822","6365710","954856500"
"1496","046970","우리로","KOSDAQ","2017","12","통신장비","0.26",,"500",,,,"22889981",
"1497","082850","우리바이오","KOSDAQ","2017","12","일반전기전자","0.78",,"500",,,,"41518621",
"1498","215360","우리산업","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","100","0.29","7.769","9132163","913216300"
"1499","072470","우리산업홀딩스","KOSDAQ","2017","12","금융","0.75",,"500","50","0.72","10.228","18887341","944186450"
"1500","073560","우리손에프앤지","KOSDAQ","2017","12","농업, 임업 및 어업",,,"500",,,,"69237643",
"1501","037400","우리엔터프라이즈","KOSDAQ","2017","12","일반전기전자","0.78",,"500",,,,"24923346",
"1502","153490","우리이앤엘","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"49900000",
"1503","010050","우리종금","KOSPI","2017","12","기타금융",,,"500",,,,"474203406",
"1504","101170","우림피티에스","KOSDAQ","2017","12","기계·장비","0.59",,"500","25","0.6","-16.439","13500000","330422550"
"1505","006980","우성","KOSPI","2017","12","음식료품","0.89",,"500","25","0.8","61.395","30900000","642805750"
"1506","066590","우수AMS","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","30","1.2","14.903","24694303","740074080"
"1507","017370","우신시스템","KOSPI","2017","12","기계","1.26",,"500","20","0.2","-42.261","18314054","333014280"
"1508","103840","우양","KOSDAQ","2017","12","-",,,,,,,,
"1509","046940","우원개발","KOSDAQ","2017","12","건설","1.25",,"500","100","2.7","-382.522","14650592","1465059200"
"1510","215380","우정바이오","KOSDAQ","2017","12","기타서비스","0.43",,"100",,,,"21697443",
"1511","065680","우주일렉트로","KOSDAQ","2017","12","IT부품","0.53",,"500","250","1.9","20.316","9934220","2142273750"
"1512","105840","우진","KOSPI","2017","12","의료정밀","0.75",,"500",,,,"17360000",
"1513","018620","우진비앤지","KOSDAQ","2017","12","제약","0.14",,"500",,,,"11991296",
"1514","010400","우진아이엔에스","KOSPI","2017","12","-",,,,,,,,
"1515","049800","우진플라임","KOSPI","2017","12","기계","1.26",,"500",,,,"10000000",
"1516","016880","웅진","KOSPI","2017","12","기타금융",,,"500",,,,"72677207",
"1517","095720","웅진씽크빅","KOSPI","2017","12","서비스업","0.81",,"500","164","2.3","21.715","34621165","5415257204"
"1518","005820","원림","KOSPI","2017","12","섬유의복","1.04",,"5000","250","1.1","8.884","2200000","489852500"
"1519","307280","원바이오젠","KOSDAQ","2017","12","-",,,,,,,,
"1520","053080","원방테크","KOSDAQ","2017","12","-",,,,,,,,
"1521","032940","원익","KOSDAQ","2017","12","유통","0.22",,"500",,,,"12634432",
"1522","240810","원익IPS","KOSDAQ","2017","12","반도체","0.54",,"500","200","0.6","8.653","41273436","8252206800"
"1523","074600","원익QnC","KOSDAQ","2017","12","비금속","0.98",,"500",,,,"26288000",
"1524","104830","원익머트리얼즈","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"6304000",
"1525","014190","원익큐브","KOSDAQ","2017","12","유통","0.22",,"500",,,,"35399906",
"1526","131390","원익피앤이","KOSDAQ","2017","12","일반전기전자","0.78",,"500",,,,"14280000",
"1527","030530","원익홀딩스","KOSDAQ","2017","12","금융","0.75",,"500",,,,"77237981",
"1528","012620","원일특강","KOSDAQ","2017","12","금속","1.08",,"500","100","1.03","6.116","4400000","440000000"
"1529","382840","원준","KOSDAQ","2017","12","-",,,,,,,,
"1530","336570","원텍","KOSDAQ","2017","12","-",,,,,,,,
"1531","376980","원티드랩","KOSDAQ","2017","12","-",,,,,,,,
"1532","122830","원포유","KONEX","2017","12","-",,,,,,,,
"1533","008370","원풍","KOSDAQ","2017","12","화학","0.65",,"500","171","4.25","92.101","12000000","2052000000"
"1534","008290","원풍물산","KOSDAQ","2017","12","섬유·의류","0.15",,"500",,,,"38391781",
"1535","101160","월덱스","KOSDAQ","2017","12","반도체","0.54",,"500","40","0.664","9.563","16510993","660439720"
"1536","336060","웨이버스","KOSDAQ","2017","12","-",,,,,,,,
"1537","095270","웨이브일렉트로","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"10654500",
"1538","010600","웰바이오텍","KOSPI","2017","12","유통업","0.9",,"500",,,,"15249884",
"1539","065950","웰크론","KOSDAQ","2017","12","섬유·의류","0.15",,"500",,,,"25490497",
"1540","076080","웰크론한텍","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"19362573",
"1541","196700","웹스","KOSDAQ","2017","12","화학","0.65",,"500",,,,"6849238",
"1542","069080","웹젠","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"35310884",
"1543","053580","웹케시","KOSDAQ","2017","12","-",,,,,,,,
"1544","071460","위니아","KOSDAQ","2017","12","일반전기전자","0.78",,"500","50","1.8","38.327","35967295","1778364750"
"1545","377460","위니아에이드","KOSDAQ","2017","12","-",,,,,,,,
"1546","044340","위닉스","KOSDAQ","2017","12","일반전기전자","0.78",,"500","200","1.71","26.559","16358641","3006191200"
"1547","330350","위더스제약","KOSDAQ","2017","12","-",,,,,,,,
"1548","348350","위드텍","KOSDAQ","2017","12","-",,,,,,,,
"1549","112040","위메이드","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500","600","1.3","-1127.796","16800000","9980998200"
"1550","101730","위메이드맥스","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"8505234",
"1551","123420","위메이드플레이","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"9569842",
"1552","065370","위세아이텍","KOSDAQ","2017","12","-",,,,,,,,
"1553","140660","위월드","KONEX","2017","12","-",,,"500",,,,"2487252",
"1554","038620","위즈코프","KOSDAQ","2017","12","유통","0.22","0.05","500","20","1.3","52.874","35562929","637657560"
"1555","299900","위지윅스튜디오","KOSDAQ","2017","12","-",,,,,,,,
"1556","036090","위지트","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"71340863",
"1557","136540","윈스","KOSDAQ","2017","12","소프트웨어","0.63",,"500","310","2.53","42.737","11478731","3299695180"
"1558","320000","윈텍","KOSDAQ","2017","12","-",,,,,,,,
"1559","097800","윈팩","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"34091218",
"1560","192390","윈하이텍","KOSDAQ","2017","12","금속","1.08",,"500","80","1.9","19.784","9863089","765236560"
"1561","313760","윌링스","KOSDAQ","2017","12","-",,,,,,,,
"1562","008600","윌비스","KOSPI","2017","12","유통업","0.9",,"1000",,,,"57000000",
"1563","900340","윙입푸드","KOSDAQ","2017","12","-",,,"무액면",,,,,
"1564","033270","유나이티드","KOSPI","2017","12","의약품","0.25",,"500","300","1","15.941","16207322","4441724700"
"1565","064510","유네코","KOSDAQ","2017","12","-",,,,,,,,
"1566","014830","유니드","KOSPI","2017","12","화학","1.4",,"5000","1100","2.4","23.799","8889843","9777885700"
"1567","036200","유니셈","KOSDAQ","2017","12","반도체","0.54",,"500","60","0.96","7.93","30664223","1764963180"
"1568","018000","유니슨","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"76102910",
"1569","000910","유니온","KOSPI","2017","12","비금속광물","1.62",,"500","200","5.1","149.968","15611619","2802897800"
"1570","047400","유니온머티리얼","KOSPI","2017","12","비금속광물","1.62",,"500","50","2","-233.827","42000000","1973500000"
"1571","203450","유니온커뮤니티","KOSDAQ","2017","12","일반전기전자","0.78",,"500","70","2.3","54.958","14679007","989792300"
"1572","011330","유니켐","KOSPI","2017","12","기타제조업",,,"500",,,,"50980259",
"1573","077500","유니퀘스트","KOSPI","2017","12","유통업","0.9",,"500","100","1.1","19.541","27049809","2661542700"
"1574","011320","유니크","KOSDAQ","2017","12","운송장비·부품","0.9",,"500",,,,"19320695",
"1575","086390","유니테스트","KOSDAQ","2017","12","반도체","0.54",,"500","200","1.6","16.855","21134126","4052931000"
"1576","241690","유니테크노","KOSDAQ","2017","12","운송장비·부품","0.9",,"500",,,,"11927520",
"1577","142210","유니트론텍","KOSDAQ","2017","12","유통","0.22",,"500","70","1","22.595","9931950","681470580"
"1578","121060","유니포인트","KONEX","2017","12","-",,,"5000","500","2.9","17.556","598167","239992000"
"1579","048430","유라테크","KOSDAQ","2017","12","일반전기전자","0.78",,"500","65","1","21.27","11520000","744441880"
"1580","206650","유바이오로직스","KOSDAQ","2017","12","기타서비스","0.43",,"500",,,,"24449486",
"1581","089850","유비벨록스","KOSDAQ","2017","12","소프트웨어","0.63",,"500",,,,"7115697",
"1582","032620","유비케어","KOSDAQ","2017","12","소프트웨어","0.63",,"500","30","0.8","33.03","40286470","1169590530"
"1583","264450","유비쿼스","KOSDAQ","2017","12","통신장비","0.26",,"500","500","2.1","20.905","5123955","2560875500"
"1584","078070","유비쿼스홀딩스","KOSDAQ","2017","12","금융","0.75",,"500",,,,"16076045",
"1585","002920","유성기업","KOSPI","2017","12","운수장비","1.78",,"500","120","3.3","45.738","25947500","3077700000"
"1586","024800","유성티엔에스","KOSDAQ","2017","12","운송","1.04",,"500","15","0.4","2.472","22723235","297287115"
"1587","000700","유수홀딩스","KOSPI","2017","12","서비스업","0.81",,"2500",,,,"26041812",
"1588","054930","유신","KOSDAQ","2017","12","기타서비스","0.43",,"5000","200","1.6","39.241","3000000","600000000"
"1589","069330","유아이디","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"11887792",
"1590","049520","유아이엘","KOSDAQ","2017","12","IT부품","0.53",,"500","500","7.4","0","21784936","500"
"1591","367460","유안타제7호스팩","KOSDAQ","2017","12","-",,,,,,,,
"1592","367480","유안타제8호스팩","KOSDAQ","2017","12","-",,,,,,,,
"1593","003470","유안타증권","KOSPI","2017","12","증권","1.64",,"5000",,,,"199577436",
"1594","263770","유에스티","KOSDAQ","2017","12","금융","0.75",,"100",,,,"2605000",
"1595","337840","유엑스엔","KONEX","2017","12","-",,,,,,,,
"1596","072130","유엔젤","KOSPI","2017","12","서비스업","0.81",,"500",,,,"13195454",
"1597","000220","유유제약","KOSPI","2017","12","의약품","0.25",,"1000","190","1.7","32.268","6368587","1383970260"
"1598","388720","유일로보틱스","KOSDAQ","2017","12","-",,,,,,,,
"1599","340930","유일에너테크","KOSDAQ","2017","12","-",,,,,,,,
"1600","023410","유진기업","KOSDAQ","2017","12","비금속","0.98",,"500","150","3.1","12.244","75501370","10369886400"
"1601","056080","유진로봇","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"23333996",
"1602","373340","유진스팩6호","KOSDAQ","2017","12","-",,,,,,,,
"1603","388800","유진스팩7호","KOSDAQ","2017","12","-",,,,,,,,
"1604","413630","유진스팩8호","KOSDAQ","2017","12","-",,,,,,,,
"1605","001200","유진증권","KOSPI","2017","12","증권","1.64",,"5000",,,,"96866418",
"1606","084370","유진테크","KOSDAQ","2017","12","반도체","0.54",,"500","230","1.1","18.746","22916042","5132305790"
"1607","178780","유테크","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"11054469",
"1608","221800","유투바이오","KONEX","2017","12","-",,,"500",,,,"1900510",
"1609","179900","유티아이","KOSDAQ","2017","12","IT부품","0.53",,"500","190","0.99","9.399","5332145","1013107550"
"1610","263050","유틸렉스","KOSDAQ","2017","12","-",,,,,,,,
"1611","000100","유한양행","KOSPI","2017","12","의약품","0.25",,"5000","2000","0.9","19.838","11665896","21749829400"
"1612","003460","유화증권","KOSPI","2017","12","증권","1.64",,"5000","600","3.67","96.646","11340483","7617641100"
"1613","191410","육일씨엔에쓰","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"8522980",
