,날짜,종가,종목코드,종목명
53694,2014-06-02,2763,001790,대한제당
53695,2014-06-03,2806,001790,대한제당
53696,2014-06-05,2844,001790,대한제당
53697,2014-06-09,2874,001790,대한제당
53698,2014-06-10,2904,001790,대한제당
53699,2014-06-11,2891,001790,대한제당
53700,2014-06-12,2950,001790,대한제당
53701,2014-06-13,2899,001790,대한제당
53702,2014-06-16,2908,001790,대한제당
53703,2014-06-17,2908,001790,대한제당
53704,2014-06-18,2823,001790,대한제당
53705,2014-06-19,2717,001790,대한제당
53706,2014-06-20,2755,001790,대한제당
53707,2014-06-23,2746,001790,대한제당
53708,2014-06-24,2746,001790,대한제당
53709,2014-06-25,2721,001790,대한제당
53710,2014-06-26,2746,001790,대한제당
53711,2014-06-27,2725,001790,대한제당
53712,2014-06-30,2721,001790,대한제당
53713,2014-07-01,2734,001790,대한제당
53714,2014-07-02,2734,001790,대한제당
53715,2014-07-03,2878,001790,대한제당
53716,2014-07-04,3129,001790,대한제당
53717,2014-07-07,3176,001790,대한제당
53718,2014-07-08,3163,001790,대한제당
53719,2014-07-09,3129,001790,대한제당
53720,2014-07-10,3159,001790,대한제당
53721,2014-07-11,3244,001790,대한제당
53722,2014-07-14,3201,001790,대한제당
53723,2014-07-15,3086,001790,대한제당
53724,2014-07-16,3023,001790,대한제당
53725,2014-07-17,2912,001790,대한제당
53726,2014-07-18,2865,001790,대한제당
53727,2014-07-21,2882,001790,대한제당
53728,2014-07-22,2959,001790,대한제당
53729,2014-07-23,2950,001790,대한제당
53730,2014-07-24,2891,001790,대한제당
53731,2014-07-25,2865,001790,대한제당
53732,2014-07-28,2848,001790,대한제당
53733,2014-07-29,2840,001790,대한제당
53734,2014-07-30,2865,001790,대한제당
53735,2014-07-31,2810,001790,대한제당
53736,2014-08-01,2759,001790,대한제당
53737,2014-08-04,2831,001790,대한제당
53738,2014-08-05,2768,001790,대한제당
53739,2014-08-06,2755,001790,대한제당
53740,2014-08-07,2729,001790,대한제당
53741,2014-08-08,2742,001790,대한제당
53742,2014-08-11,2708,001790,대한제당
53743,2014-08-12,2789,001790,대한제당
53744,2014-08-13,3044,001790,대한제당
53745,2014-08-14,3027,001790,대한제당
53746,2014-08-18,3142,001790,대한제당
53747,2014-08-19,3078,001790,대한제당
53748,2014-08-20,3061,001790,대한제당
53749,2014-08-21,3103,001790,대한제당
53750,2014-08-22,3052,001790,대한제당
53751,2014-08-25,3065,001790,대한제당
53752,2014-08-26,3125,001790,대한제당
53753,2014-08-27,3078,001790,대한제당
53754,2014-08-28,3027,001790,대한제당
53755,2014-08-29,3014,001790,대한제당
53756,2014-09-01,2933,001790,대한제당
53757,2014-09-02,2984,001790,대한제당
53758,2014-09-03,3095,001790,대한제당
53759,2014-09-04,3078,001790,대한제당
53760,2014-09-05,2993,001790,대한제당
53761,2014-09-11,2950,001790,대한제당
53762,2014-09-12,2921,001790,대한제당
53763,2014-09-15,2810,001790,대한제당
53764,2014-09-16,2759,001790,대한제당
53765,2014-09-17,2789,001790,대한제당
53766,2014-09-18,2865,001790,대한제당
53767,2014-09-19,2929,001790,대한제당
53768,2014-09-22,2912,001790,대한제당
53769,2014-09-23,2916,001790,대한제당
53770,2014-09-24,2972,001790,대한제당
53771,2014-09-25,2925,001790,대한제당
53772,2014-09-26,2925,001790,대한제당
53773,2014-09-29,2823,001790,대한제당
53774,2014-09-30,2904,001790,대한제당
53775,2014-10-01,2802,001790,대한제당
53776,2014-10-02,2925,001790,대한제당
53777,2014-10-06,2819,001790,대한제당
53778,2014-10-07,2738,001790,대한제당
53779,2014-10-08,2734,001790,대한제당
53780,2014-10-10,2721,001790,대한제당
53781,2014-10-13,2704,001790,대한제당
53782,2014-10-14,2627,001790,대한제당
53783,2014-10-15,2687,001790,대한제당
53784,2014-10-16,2636,001790,대한제당
53785,2014-10-17,2644,001790,대한제당
53786,2014-10-20,2695,001790,대한제당
53787,2014-10-21,2691,001790,대한제당
53788,2014-10-22,2759,001790,대한제당
53789,2014-10-23,2755,001790,대한제당
53790,2014-10-24,2678,001790,대한제당
53791,2014-10-27,2806,001790,대한제당
53792,2014-10-28,2700,001790,대한제당
53793,2014-10-29,2742,001790,대한제당
53794,2014-10-30,2695,001790,대한제당
53795,2014-10-31,2734,001790,대한제당
53796,2014-11-03,2717,001790,대한제당
53797,2014-11-04,2708,001790,대한제당
53798,2014-11-05,2644,001790,대한제당
53799,2014-11-06,2619,001790,대한제당
53800,2014-11-07,2666,001790,대한제당
53801,2014-11-10,2653,001790,대한제당
53802,2014-11-11,2602,001790,대한제당
53803,2014-11-12,2585,001790,대한제당
53804,2014-11-13,2542,001790,대한제당
53805,2014-11-14,2542,001790,대한제당
53806,2014-11-17,2512,001790,대한제당
53807,2014-11-18,2512,001790,대한제당
53808,2014-11-19,2547,001790,대한제당
53809,2014-11-20,2457,001790,대한제당
53810,2014-11-21,2491,001790,대한제당
53811,2014-11-24,2444,001790,대한제당
53812,2014-11-25,2461,001790,대한제당
53813,2014-11-26,2423,001790,대한제당
53814,2014-11-27,2423,001790,대한제당
53815,2014-11-28,2402,001790,대한제당
53816,2014-12-01,2402,001790,대한제당
53817,2014-12-02,2393,001790,대한제당
53818,2014-12-03,2359,001790,대한제당
53819,2014-12-04,2415,001790,대한제당
53820,2014-12-05,2542,001790,대한제당
53821,2014-12-08,2576,001790,대한제당
53822,2014-12-09,2508,001790,대한제당
53823,2014-12-10,2483,001790,대한제당
53824,2014-12-11,2474,001790,대한제당
53825,2014-12-12,2495,001790,대한제당
53826,2014-12-15,2491,001790,대한제당
53827,2014-12-16,2453,001790,대한제당
53828,2014-12-17,2487,001790,대한제당
53829,2014-12-18,2508,001790,대한제당
53830,2014-12-19,2525,001790,대한제당
53831,2014-12-22,2505,001790,대한제당
53832,2014-12-23,2480,001790,대한제당
53833,2014-12-24,2470,001790,대한제당
53834,2014-12-26,2470,001790,대한제당
53835,2014-12-29,2460,001790,대한제당
53836,2014-12-30,2495,001790,대한제당
53837,2015-01-02,2480,001790,대한제당
53838,2015-01-05,2490,001790,대한제당
53839,2015-01-06,2480,001790,대한제당
53840,2015-01-07,2450,001790,대한제당
53841,2015-01-08,2430,001790,대한제당
53842,2015-01-09,2440,001790,대한제당
53843,2015-01-12,2445,001790,대한제당
53844,2015-01-13,2530,001790,대한제당
53845,2015-01-14,2465,001790,대한제당
53846,2015-01-15,2475,001790,대한제당
53847,2015-01-16,2460,001790,대한제당
53848,2015-01-19,2470,001790,대한제당
53849,2015-01-20,2430,001790,대한제당
53850,2015-01-21,2460,001790,대한제당
53851,2015-01-22,2415,001790,대한제당
53852,2015-01-23,2425,001790,대한제당
53853,2015-01-26,2425,001790,대한제당
53854,2015-01-27,2470,001790,대한제당
53855,2015-01-28,2480,001790,대한제당
53856,2015-01-29,2490,001790,대한제당
53857,2015-01-30,2500,001790,대한제당
53858,2015-02-02,2450,001790,대한제당
53859,2015-02-03,2425,001790,대한제당
53860,2015-02-04,2435,001790,대한제당
53861,2015-02-05,2440,001790,대한제당
53862,2015-02-06,2450,001790,대한제당
53863,2015-02-09,2460,001790,대한제당
53864,2015-02-10,2505,001790,대한제당
53865,2015-02-11,2505,001790,대한제당
53866,2015-02-12,2515,001790,대한제당
53867,2015-02-13,2505,001790,대한제당
53868,2015-02-16,2485,001790,대한제당
53869,2015-02-17,2510,001790,대한제당
53870,2015-02-23,2500,001790,대한제당
53871,2015-02-24,2545,001790,대한제당
53872,2015-02-25,2615,001790,대한제당
53873,2015-02-26,2625,001790,대한제당
53874,2015-02-27,2630,001790,대한제당
53875,2015-03-02,2590,001790,대한제당
53876,2015-03-03,2610,001790,대한제당
53877,2015-03-04,2605,001790,대한제당
53878,2015-03-05,2580,001790,대한제당
53879,2015-03-06,2530,001790,대한제당
53880,2015-03-09,2570,001790,대한제당
53881,2015-03-10,2530,001790,대한제당
53882,2015-03-11,2570,001790,대한제당
53883,2015-03-12,2570,001790,대한제당
53884,2015-03-13,2505,001790,대한제당
53885,2015-03-16,2515,001790,대한제당
53886,2015-03-17,2515,001790,대한제당
53887,2015-03-18,2475,001790,대한제당
53888,2015-03-19,2460,001790,대한제당
53889,2015-03-20,2435,001790,대한제당
53890,2015-03-23,2455,001790,대한제당
53891,2015-03-24,2420,001790,대한제당
53892,2015-03-25,2470,001790,대한제당
53893,2015-03-26,2440,001790,대한제당
53894,2015-03-27,2430,001790,대한제당
53895,2015-03-30,2440,001790,대한제당
53896,2015-03-31,2440,001790,대한제당
53897,2015-04-01,2485,001790,대한제당
53898,2015-04-02,2555,001790,대한제당
53899,2015-04-03,2570,001790,대한제당
53900,2015-04-06,2615,001790,대한제당
53901,2015-04-07,2560,001790,대한제당
53902,2015-04-08,2540,001790,대한제당
53903,2015-04-09,2580,001790,대한제당
53904,2015-04-10,2560,001790,대한제당
53905,2015-04-13,2580,001790,대한제당
53906,2015-04-14,2670,001790,대한제당
53907,2015-04-15,2695,001790,대한제당
53908,2015-04-16,2670,001790,대한제당
53909,2015-04-17,2700,001790,대한제당
53910,2015-04-20,2745,001790,대한제당
53911,2015-04-21,2685,001790,대한제당
53912,2015-04-22,2685,001790,대한제당
53913,2015-04-23,2640,001790,대한제당
53914,2015-04-24,2685,001790,대한제당
53915,2015-04-27,2670,001790,대한제당
53916,2015-04-28,2655,001790,대한제당
53917,2015-04-29,2635,001790,대한제당
53918,2015-04-30,2620,001790,대한제당
53919,2015-05-04,2625,001790,대한제당
53920,2015-05-06,2615,001790,대한제당
53921,2015-05-07,2575,001790,대한제당
53922,2015-05-08,2610,001790,대한제당
53923,2015-05-11,2610,001790,대한제당
53924,2015-05-12,2700,001790,대한제당
53925,2015-05-13,2840,001790,대한제당
53926,2015-05-14,2865,001790,대한제당
53927,2015-05-15,2865,001790,대한제당
53928,2015-05-18,2800,001790,대한제당
53929,2015-05-19,2850,001790,대한제당
53930,2015-05-20,2930,001790,대한제당
53931,2015-05-21,2980,001790,대한제당
53932,2015-05-22,2980,001790,대한제당
53933,2015-05-26,2905,001790,대한제당
53934,2015-05-27,2850,001790,대한제당
53935,2015-05-28,2850,001790,대한제당
53936,2015-05-29,2830,001790,대한제당
53937,2015-06-01,2840,001790,대한제당
53938,2015-06-02,2835,001790,대한제당
53939,2015-06-03,2830,001790,대한제당
53940,2015-06-04,2900,001790,대한제당
53941,2015-06-05,2825,001790,대한제당
53942,2015-06-08,2730,001790,대한제당
53943,2015-06-09,2790,001790,대한제당
53944,2015-06-10,2850,001790,대한제당
53945,2015-06-11,2885,001790,대한제당
53946,2015-06-12,2860,001790,대한제당
53947,2015-06-15,2835,001790,대한제당
53948,2015-06-16,2790,001790,대한제당
53949,2015-06-17,2790,001790,대한제당
53950,2015-06-18,2800,001790,대한제당
53951,2015-06-19,2930,001790,대한제당
53952,2015-06-22,2925,001790,대한제당
53953,2015-06-23,2900,001790,대한제당
53954,2015-06-24,2905,001790,대한제당
53955,2015-06-25,2905,001790,대한제당
53956,2015-06-26,2870,001790,대한제당
53957,2015-06-29,2835,001790,대한제당
53958,2015-06-30,2840,001790,대한제당
53959,2015-07-01,2850,001790,대한제당
53960,2015-07-02,2850,001790,대한제당
53961,2015-07-03,2895,001790,대한제당
53962,2015-07-06,2895,001790,대한제당
53963,2015-07-07,2810,001790,대한제당
53964,2015-07-08,2760,001790,대한제당
53965,2015-07-09,2790,001790,대한제당
53966,2015-07-10,2805,001790,대한제당
53967,2015-07-13,2835,001790,대한제당
53968,2015-07-14,2810,001790,대한제당
53969,2015-07-15,2840,001790,대한제당
53970,2015-07-16,3015,001790,대한제당
53971,2015-07-17,2970,001790,대한제당
53972,2015-07-20,2920,001790,대한제당
53973,2015-07-21,2955,001790,대한제당
53974,2015-07-22,2945,001790,대한제당
53975,2015-07-23,2920,001790,대한제당
53976,2015-07-24,2900,001790,대한제당
53977,2015-07-27,2890,001790,대한제당
53978,2015-07-28,2890,001790,대한제당
53979,2015-07-29,2820,001790,대한제당
53980,2015-07-30,2805,001790,대한제당
53981,2015-07-31,2800,001790,대한제당
53982,2015-08-03,2770,001790,대한제당
53983,2015-08-04,2730,001790,대한제당
53984,2015-08-05,2740,001790,대한제당
53985,2015-08-06,2775,001790,대한제당
53986,2015-08-07,2790,001790,대한제당
53987,2015-08-10,2815,001790,대한제당
53988,2015-08-11,2800,001790,대한제당
53989,2015-08-12,2710,001790,대한제당
53990,2015-08-13,2695,001790,대한제당
53991,2015-08-17,2690,001790,대한제당
53992,2015-08-18,2620,001790,대한제당
53993,2015-08-19,2610,001790,대한제당
53994,2015-08-20,2645,001790,대한제당
53995,2015-08-21,2590,001790,대한제당
53996,2015-08-24,2660,001790,대한제당
53997,2015-08-25,2580,001790,대한제당
53998,2015-08-26,2555,001790,대한제당
53999,2015-08-27,2575,001790,대한제당
54000,2015-08-28,2565,001790,대한제당
54001,2015-08-31,2570,001790,대한제당
54002,2015-09-01,2575,001790,대한제당
54003,2015-09-02,2520,001790,대한제당
54004,2015-09-03,2560,001790,대한제당
54005,2015-09-04,2505,001790,대한제당
54006,2015-09-07,2475,001790,대한제당
54007,2015-09-08,2470,001790,대한제당
54008,2015-09-09,2465,001790,대한제당
54009,2015-09-10,2470,001790,대한제당
54010,2015-09-11,2500,001790,대한제당
54011,2015-09-14,2485,001790,대한제당
54012,2015-09-15,2515,001790,대한제당
54013,2015-09-16,2560,001790,대한제당
54014,2015-09-17,2580,001790,대한제당
54015,2015-09-18,2600,001790,대한제당
54016,2015-09-21,2610,001790,대한제당
54017,2015-09-22,2580,001790,대한제당
54018,2015-09-23,2520,001790,대한제당
54019,2015-09-24,2495,001790,대한제당
54020,2015-09-25,2500,001790,대한제당
54021,2015-09-30,2500,001790,대한제당
54022,2015-10-01,2495,001790,대한제당
54023,2015-10-02,2540,001790,대한제당
54024,2015-10-05,2605,001790,대한제당
54025,2015-10-06,2570,001790,대한제당
54026,2015-10-07,2605,001790,대한제당
54027,2015-10-08,2605,001790,대한제당
54028,2015-10-12,2615,001790,대한제당
54029,2015-10-13,2545,001790,대한제당
54030,2015-10-14,2550,001790,대한제당
54031,2015-10-15,2475,001790,대한제당
54032,2015-10-16,2460,001790,대한제당
54033,2015-10-19,2435,001790,대한제당
54034,2015-10-20,2370,001790,대한제당
54035,2015-10-21,2340,001790,대한제당
54036,2015-10-22,2320,001790,대한제당
54037,2015-10-23,2320,001790,대한제당
54038,2015-10-26,2330,001790,대한제당
54039,2015-10-27,2320,001790,대한제당
54040,2015-10-28,2250,001790,대한제당
54041,2015-10-29,2245,001790,대한제당
54042,2015-10-30,2250,001790,대한제당
54043,2015-11-02,2255,001790,대한제당
54044,2015-11-03,2275,001790,대한제당
54045,2015-11-04,2310,001790,대한제당
54046,2015-11-05,2255,001790,대한제당
54047,2015-11-06,2260,001790,대한제당
54048,2015-11-09,2245,001790,대한제당
54049,2015-11-10,2200,001790,대한제당
54050,2015-11-11,2205,001790,대한제당
54051,2015-11-12,2270,001790,대한제당
54052,2015-11-13,2250,001790,대한제당
54053,2015-11-16,2220,001790,대한제당
54054,2015-11-17,2260,001790,대한제당
54055,2015-11-18,2215,001790,대한제당
54056,2015-11-19,2215,001790,대한제당
54057,2015-11-20,2245,001790,대한제당
54058,2015-11-23,2235,001790,대한제당
54059,2015-11-24,2230,001790,대한제당
54060,2015-11-25,2265,001790,대한제당
54061,2015-11-26,2280,001790,대한제당
54062,2015-11-27,2275,001790,대한제당
54063,2015-11-30,2225,001790,대한제당
54064,2015-12-01,2240,001790,대한제당
54065,2015-12-02,2230,001790,대한제당
54066,2015-12-03,2195,001790,대한제당
54067,2015-12-04,2160,001790,대한제당
54068,2015-12-07,2130,001790,대한제당
54069,2015-12-08,2050,001790,대한제당
54070,2015-12-09,2025,001790,대한제당
54071,2015-12-10,2045,001790,대한제당
54072,2015-12-11,2045,001790,대한제당
54073,2015-12-14,2015,001790,대한제당
54074,2015-12-15,2020,001790,대한제당
54075,2015-12-16,2025,001790,대한제당
54076,2015-12-17,2020,001790,대한제당
54077,2015-12-18,2005,001790,대한제당
54078,2015-12-21,2005,001790,대한제당
54079,2015-12-22,2005,001790,대한제당
54080,2015-12-23,2015,001790,대한제당
54081,2015-12-24,2020,001790,대한제당
54082,2015-12-28,2010,001790,대한제당
54083,2015-12-29,1985,001790,대한제당
54084,2015-12-30,2015,001790,대한제당
54085,2016-01-04,2010,001790,대한제당
54086,2016-01-05,1995,001790,대한제당
54087,2016-01-06,2000,001790,대한제당
54088,2016-01-07,2015,001790,대한제당
54089,2016-01-08,2020,001790,대한제당
54090,2016-01-11,2065,001790,대한제당
54091,2016-01-12,2120,001790,대한제당
54092,2016-01-13,2230,001790,대한제당
54093,2016-01-14,2200,001790,대한제당
54094,2016-01-15,2190,001790,대한제당
54095,2016-01-18,2230,001790,대한제당
54096,2016-01-19,2235,001790,대한제당
54097,2016-01-20,2240,001790,대한제당
54098,2016-01-21,2200,001790,대한제당
54099,2016-01-22,2205,001790,대한제당
54100,2016-01-25,2225,001790,대한제당
54101,2016-01-26,2195,001790,대한제당
54102,2016-01-27,2230,001790,대한제당
54103,2016-01-28,2220,001790,대한제당
54104,2016-01-29,2270,001790,대한제당
54105,2016-02-01,2330,001790,대한제당
54106,2016-02-02,2380,001790,대한제당
54107,2016-02-03,2380,001790,대한제당
54108,2016-02-04,2400,001790,대한제당
54109,2016-02-05,2380,001790,대한제당
54110,2016-02-11,2330,001790,대한제당
54111,2016-02-12,2300,001790,대한제당
54112,2016-02-15,2265,001790,대한제당
54113,2016-02-16,2270,001790,대한제당
54114,2016-02-17,2295,001790,대한제당
54115,2016-02-18,2310,001790,대한제당
54116,2016-02-19,2430,001790,대한제당
54117,2016-02-22,2435,001790,대한제당
54118,2016-02-23,2460,001790,대한제당
54119,2016-02-24,2490,001790,대한제당
54120,2016-02-25,2490,001790,대한제당
54121,2016-02-26,2490,001790,대한제당
54122,2016-02-29,2545,001790,대한제당
54123,2016-03-02,2490,001790,대한제당
54124,2016-03-03,2440,001790,대한제당
54125,2016-03-04,2415,001790,대한제당
54126,2016-03-07,2405,001790,대한제당
54127,2016-03-08,2460,001790,대한제당
54128,2016-03-09,2445,001790,대한제당
54129,2016-03-10,2370,001790,대한제당
54130,2016-03-11,2380,001790,대한제당
54131,2016-03-14,2405,001790,대한제당
54132,2016-03-15,2395,001790,대한제당
54133,2016-03-16,2330,001790,대한제당
54134,2016-03-17,2350,001790,대한제당
54135,2016-03-18,2425,001790,대한제당
54136,2016-03-21,2415,001790,대한제당
54137,2016-03-22,2400,001790,대한제당
54138,2016-03-23,2395,001790,대한제당
54139,2016-03-24,2395,001790,대한제당
54140,2016-03-25,2415,001790,대한제당
54141,2016-03-28,2375,001790,대한제당
54142,2016-03-29,2395,001790,대한제당
54143,2016-03-30,2385,001790,대한제당
54144,2016-03-31,2415,001790,대한제당
54145,2016-04-01,2470,001790,대한제당
54146,2016-04-04,2460,001790,대한제당
54147,2016-04-05,2450,001790,대한제당
54148,2016-04-06,2455,001790,대한제당
54149,2016-04-07,2410,001790,대한제당
54150,2016-04-08,2380,001790,대한제당
54151,2016-04-11,2325,001790,대한제당
54152,2016-04-12,2320,001790,대한제당
54153,2016-04-14,2335,001790,대한제당
54154,2016-04-15,2340,001790,대한제당
54155,2016-04-18,2325,001790,대한제당
54156,2016-04-19,2340,001790,대한제당
54157,2016-04-20,2330,001790,대한제당
54158,2016-04-21,2320,001790,대한제당
54159,2016-04-22,2310,001790,대한제당
54160,2016-04-25,2270,001790,대한제당
54161,2016-04-26,2235,001790,대한제당
54162,2016-04-27,2190,001790,대한제당
54163,2016-04-28,2145,001790,대한제당
54164,2016-04-29,2190,001790,대한제당
54165,2016-05-02,2140,001790,대한제당
54166,2016-05-03,2195,001790,대한제당
54167,2016-05-04,2135,001790,대한제당
54168,2016-05-09,2145,001790,대한제당
54169,2016-05-10,2160,001790,대한제당
54170,2016-05-11,2220,001790,대한제당
54171,2016-05-12,2255,001790,대한제당
54172,2016-05-13,2300,001790,대한제당
54173,2016-05-16,2255,001790,대한제당
54174,2016-05-17,2275,001790,대한제당
54175,2016-05-18,2350,001790,대한제당
54176,2016-05-19,2450,001790,대한제당
54177,2016-05-20,2480,001790,대한제당
54178,2016-05-23,2445,001790,대한제당
54179,2016-05-24,2455,001790,대한제당
54180,2016-05-25,2435,001790,대한제당
54181,2016-05-26,2410,001790,대한제당
54182,2016-05-27,2415,001790,대한제당
54183,2016-05-30,2415,001790,대한제당
54184,2016-05-31,2370,001790,대한제당
54185,2016-06-01,2365,001790,대한제당
54186,2016-06-02,2415,001790,대한제당
54187,2016-06-03,2395,001790,대한제당
54188,2016-06-07,2355,001790,대한제당
54189,2016-06-08,2295,001790,대한제당
54190,2016-06-09,2340,001790,대한제당
54191,2016-06-10,2345,001790,대한제당
54192,2016-06-13,2320,001790,대한제당
54193,2016-06-14,2290,001790,대한제당
54194,2016-06-15,2300,001790,대한제당
54195,2016-06-16,2390,001790,대한제당
54196,2016-06-17,2330,001790,대한제당
54197,2016-06-20,2400,001790,대한제당
54198,2016-06-21,2370,001790,대한제당
54199,2016-06-22,2415,001790,대한제당
54200,2016-06-23,2410,001790,대한제당
54201,2016-06-24,2400,001790,대한제당
54202,2016-06-27,2300,001790,대한제당
54203,2016-06-28,2305,001790,대한제당
54204,2016-06-29,2280,001790,대한제당
54205,2016-06-30,2330,001790,대한제당
54206,2016-07-01,2365,001790,대한제당
54207,2016-07-04,2370,001790,대한제당
54208,2016-07-05,2380,001790,대한제당
54209,2016-07-06,2380,001790,대한제당
54210,2016-07-07,2450,001790,대한제당
54211,2016-07-08,2455,001790,대한제당
54212,2016-07-11,2460,001790,대한제당
54213,2016-07-12,2505,001790,대한제당
54214,2016-07-13,2470,001790,대한제당
54215,2016-07-14,2475,001790,대한제당
54216,2016-07-15,2390,001790,대한제당
54217,2016-07-18,2410,001790,대한제당
54218,2016-07-19,2410,001790,대한제당
54219,2016-07-20,2500,001790,대한제당
54220,2016-07-21,2500,001790,대한제당
54221,2016-07-22,2495,001790,대한제당
54222,2016-07-25,2530,001790,대한제당
54223,2016-07-26,2545,001790,대한제당
54224,2016-07-27,2545,001790,대한제당
54225,2016-07-28,2560,001790,대한제당
54226,2016-07-29,2555,001790,대한제당
54227,2016-08-01,2520,001790,대한제당
54228,2016-08-02,2515,001790,대한제당
54229,2016-08-03,2490,001790,대한제당
54230,2016-08-04,2520,001790,대한제당
54231,2016-08-05,2515,001790,대한제당
54232,2016-08-08,2505,001790,대한제당
54233,2016-08-09,2505,001790,대한제당
54234,2016-08-10,2500,001790,대한제당
54235,2016-08-11,2500,001790,대한제당
54236,2016-08-12,2500,001790,대한제당
54237,2016-08-16,2480,001790,대한제당
54238,2016-08-17,2500,001790,대한제당
54239,2016-08-18,2510,001790,대한제당
54240,2016-08-19,2500,001790,대한제당
54241,2016-08-22,2455,001790,대한제당
54242,2016-08-23,2430,001790,대한제당
54243,2016-08-24,2470,001790,대한제당
54244,2016-08-25,2470,001790,대한제당
54245,2016-08-26,2460,001790,대한제당
54246,2016-08-29,2460,001790,대한제당
54247,2016-08-30,2405,001790,대한제당
54248,2016-08-31,2385,001790,대한제당
54249,2016-09-01,2460,001790,대한제당
54250,2016-09-02,2410,001790,대한제당
54251,2016-09-05,2445,001790,대한제당
54252,2016-09-06,2420,001790,대한제당
54253,2016-09-07,2435,001790,대한제당
54254,2016-09-08,2420,001790,대한제당
54255,2016-09-09,2420,001790,대한제당
54256,2016-09-12,2400,001790,대한제당
54257,2016-09-13,2385,001790,대한제당
54258,2016-09-19,2365,001790,대한제당
54259,2016-09-20,2320,001790,대한제당
54260,2016-09-21,2350,001790,대한제당
54261,2016-09-22,2435,001790,대한제당
54262,2016-09-23,2410,001790,대한제당
54263,2016-09-26,2465,001790,대한제당
54264,2016-09-27,2460,001790,대한제당
54265,2016-09-28,2450,001790,대한제당
54266,2016-09-29,2430,001790,대한제당
54267,2016-09-30,2380,001790,대한제당
54268,2016-10-04,2360,001790,대한제당
54269,2016-10-05,2390,001790,대한제당
54270,2016-10-06,2385,001790,대한제당
54271,2016-10-07,2425,001790,대한제당
54272,2016-10-10,2400,001790,대한제당
54273,2016-10-11,2390,001790,대한제당
54274,2016-10-12,2395,001790,대한제당
54275,2016-10-13,2380,001790,대한제당
54276,2016-10-14,2380,001790,대한제당
54277,2016-10-17,2380,001790,대한제당
54278,2016-10-18,2395,001790,대한제당
54279,2016-10-19,2400,001790,대한제당
54280,2016-10-20,2410,001790,대한제당
54281,2016-10-21,2400,001790,대한제당
54282,2016-10-24,2350,001790,대한제당
54283,2016-10-25,2350,001790,대한제당
54284,2016-10-26,2315,001790,대한제당
54285,2016-10-27,2400,001790,대한제당
54286,2016-10-28,2410,001790,대한제당
54287,2016-10-31,2405,001790,대한제당
54288,2016-11-01,2390,001790,대한제당
54289,2016-11-02,2390,001790,대한제당
54290,2016-11-03,2430,001790,대한제당
54291,2016-11-04,2375,001790,대한제당
54292,2016-11-07,2320,001790,대한제당
54293,2016-11-08,2300,001790,대한제당
54294,2016-11-09,2300,001790,대한제당
54295,2016-11-10,2300,001790,대한제당
54296,2016-11-11,2360,001790,대한제당
54297,2016-11-14,2340,001790,대한제당
54298,2016-11-15,2375,001790,대한제당
54299,2016-11-16,2395,001790,대한제당
54300,2016-11-17,2365,001790,대한제당
54301,2016-11-18,2330,001790,대한제당
54302,2016-11-21,2360,001790,대한제당
54303,2016-11-22,2360,001790,대한제당
54304,2016-11-23,2350,001790,대한제당
54305,2016-11-24,2355,001790,대한제당
54306,2016-11-25,2345,001790,대한제당
54307,2016-11-28,2360,001790,대한제당
54308,2016-11-29,2430,001790,대한제당
54309,2016-11-30,2420,001790,대한제당
54310,2016-12-01,2435,001790,대한제당
54311,2016-12-02,2395,001790,대한제당
54312,2016-12-05,2415,001790,대한제당
54313,2016-12-06,2350,001790,대한제당
54314,2016-12-07,2375,001790,대한제당
54315,2016-12-08,2385,001790,대한제당
54316,2016-12-09,2355,001790,대한제당
54317,2016-12-12,2395,001790,대한제당
54318,2016-12-13,2420,001790,대한제당
54319,2016-12-14,2415,001790,대한제당
54320,2016-12-15,2400,001790,대한제당
54321,2016-12-16,2385,001790,대한제당
54322,2016-12-19,2405,001790,대한제당
54323,2016-12-20,2400,001790,대한제당
54324,2016-12-21,2415,001790,대한제당
54325,2016-12-22,2410,001790,대한제당
54326,2016-12-23,2430,001790,대한제당
54327,2016-12-26,2435,001790,대한제당
54328,2016-12-27,2450,001790,대한제당
54329,2016-12-28,2400,001790,대한제당
54330,2016-12-29,2400,001790,대한제당
54331,2017-01-02,2375,001790,대한제당
54332,2017-01-03,2375,001790,대한제당
54333,2017-01-04,2340,001790,대한제당
54334,2017-01-05,2350,001790,대한제당
54335,2017-01-06,2350,001790,대한제당
54336,2017-01-09,2335,001790,대한제당
54337,2017-01-10,2350,001790,대한제당
54338,2017-01-11,2330,001790,대한제당
54339,2017-01-12,2300,001790,대한제당
54340,2017-01-13,2320,001790,대한제당
54341,2017-01-16,2310,001790,대한제당
54342,2017-01-17,2305,001790,대한제당
54343,2017-01-18,2300,001790,대한제당
54344,2017-01-19,2295,001790,대한제당
54345,2017-01-20,2310,001790,대한제당
54346,2017-01-23,2320,001790,대한제당
54347,2017-01-24,2315,001790,대한제당
54348,2017-01-25,2305,001790,대한제당
54349,2017-01-26,2305,001790,대한제당
54350,2017-01-31,2300,001790,대한제당
54351,2017-02-01,2295,001790,대한제당
54352,2017-02-02,2270,001790,대한제당
54353,2017-02-03,2340,001790,대한제당
54354,2017-02-06,2385,001790,대한제당
54355,2017-02-07,2335,001790,대한제당
54356,2017-02-08,2325,001790,대한제당
54357,2017-02-09,2360,001790,대한제당
54358,2017-02-10,2330,001790,대한제당
